title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Cloud and Infrastructure Engineer,La Fosse,"Fenchurch St, Central London","La Fosse are currently partnered with a customer who are looking to recruit a Cloud and Infrastructure Engineer into their team, on an initial 6 month contract, with a view to extend to 12 months. This role is outside IR35, paying £500 per day and will be 50/50 between office and home working. The office location for this role is Central London. We are looking for a highly motivated Cloud Infrastructure Engineer to build and manage our cloud estate. As the Cloud Infrastructure Engineer you will…",130000,130000,contract,2025-05-02T20:04:53Z,https://www.adzuna.co.uk/jobs/land/ad/5177150412?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=BF3803D5C3602E645A2039A332B29551E5FE4641,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
IT Infrastructure Manager,DHU Healthcare,"Pride Park, Derby","IT Infrastructure Manager As the IT Infrastructure Manager, you will be responsible for the company's Information Technology infrastructure including servers, backup and associated services. The post provides direction of technical strategy for equipment including technical improvements, the technical services budget, technical security controls. This includes maintaining technology service levels by managing updates, securing technology and managing a team of technical specialists. Location: D…",37195.78,37195.78,,2025-05-02T20:04:54Z,https://www.adzuna.co.uk/jobs/land/ad/5177150435?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3DAF514DADEA86140ED6F9577600A309B9C94A12,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Field Infrastructure Engineer,Royal Horticultural Society,"Wisley, Woking","Wisley Based 1-2 days a week & other sites as and when Inspire, innovate, and make an impact, your opportunity to use technology to support sustainable gardening, biodiversity, and environmental change. As a Field IT Infrastructure Engineer, youll play a key role in maintaining and evolving our IT infrastructure across multiple UK locations. With hands-on involvement, youll ensure the reliability of our networks, servers, and security systems while supporting major projects and infrastructure u…",35065.71,35065.71,permanent,2025-04-18T14:07:10Z,https://www.adzuna.co.uk/jobs/land/ad/5151637826?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=C0257275A14BDCF07AF807779F20329CA8B7EBAC,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Support Engineer,Halian Technology Limited,"Oxford, Oxfordshire","Role: Infrastructure Support Engineer Location: Oxfordshire Rate: £300 (Outside IR35) Duration: 6-month initial contract Currently on the lookout for an Infrastructure Support Engineer to join an exciting brand and to take a lead on a pivotal 6-month project. This role will suit someone who is confident, driven, autonomous and is an excellent team player. Our client is ideally looking for someone to start this month for an upcoming project and who would be able to hit the ground running from da…",78000,78000,contract,2025-04-08T01:39:52Z,https://www.adzuna.co.uk/jobs/land/ad/5134551282?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=DD2F018B1753A0E43708920EA7C2B3066E6FC2F6,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
IT Infrastructure Analyst,Speedy Hire,"Ashton-In-Makerfield, Wigan","Flexible hours available this includes job shares/ amended hours, we will consider all. Offering a work/life balance is of great importance to Speedy! IT Infrastructure Analyst - Haydock - Monday to Friday - 07.00-17.30 Speedy are the UKs leading hire provider with the widest range of tools, specialist hire equipment, plant and support services everything for every job! An exciting new role has become available within our IT Infrastructure Operations Team. As an Infrastructure Analyst, you will…",26803.69,26803.69,permanent,2025-04-24T14:24:39Z,https://www.adzuna.co.uk/jobs/land/ad/5160138806?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=1264C554B77685A9438E4BBFD5CCBE00B7BEA89A,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Support Engineer,La Fosse,"Scotsgrove, Thame","Our client are a leader in the hospitality industry and are looking for an Infrastrucure Support Engineer on a 6 month contract basis. You will be covering support for technical project work, in their Tech Debt” Infrastructure team, as they work towards their upcoming security audit. £325pd Outside IR35, 6 months 2 days a week onsite in Oxfordshire, reducing down after 1 month You will need previous experience in: SSO integration roll outs across a variety of applications, Server migrations and…",84500,84500,contract,2025-04-24T22:18:14Z,https://www.adzuna.co.uk/jobs/land/ad/5161190052?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=27716AFDA6F9F34FB9B24F95B7F35FD4AC35AD05,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Interim Head of Infrastructure,Chroma Recruitment Ltd,"Manchester Science Park, Manchester","Interim Head of Infrastructure 6 month contract Up to £620 per day Inside IR35 Start in the next couple of weeks. 3 days a week on-site in central Manchester A dynamic, market-leading business is seeking a hands-on technical manager with Azure experience to lead a small team of up to eight with three direct reports. The business recently insourced its IT and is currently building out its Azure estate from scratch while also replacing the whole of its IT estate. Their technology stack includes A…",143000,161200,contract,2025-04-10T17:44:18Z,https://www.adzuna.co.uk/jobs/land/ad/5138977152?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=CBDB10706278C3E3F7DA5EBF76A2785FDF8B786D,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Senior Infrastructure Engineer,DWP Digital,"Manchester Science Park, Manchester","Senior Cloud Infrastructure Engineer Pay up to £68,517 plus 28.97% employer pension contributions, hybrid working, flexible hours, and great work life balance. DWP. Digital with Purpose. We are looking for a talented and highly skilled Infrastructure Engineer with experience of Infrastructure Monitoring, Application Monitoring, Data Analytics Platforms and Data Pipelines to join our community of tech experts. We're using fresh ideas and leading-edge tech to build and maintain digital solutions …",65000,65000,permanent,2025-04-28T18:47:32Z,https://www.adzuna.co.uk/jobs/land/ad/5166947933?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=5D34DAF640D8DD7A7802F184C66C4E1450C74171,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Senior Infrastructure Engineer,Network IT,"South East London, London","Network IT is currently recruiting for a SC Cleared Infrastructure Engineerto join our client on a 12-month initial contract, which isInsideIR35. Our client is looking for a contractor to workon theirAtlassian installations and is looking for an experienced Jira/Confluence administrator to lead, design and perform the migration, in addition to providing ongoing business-driven enhancement and ad-ministration of Jira and Confluence. Skills and Experience Required Maximize support function. Manag…",169000,169000,contract,2025-04-16T17:58:48Z,https://www.adzuna.co.uk/jobs/land/ad/5147556012?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=5357078E60445897997F7C53FA057E45D4CEA640,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Design Engineer,Serve Talent,"Colchester, Essex","Civil Design Engineer – Residential Infrastructure Location: Colchester, Essex Type: Full-time / Permanent We are seeking an experienced and motivated Civil Design Engineer to join our dynamic and growing team, delivering high-quality infrastructure design packages for residential projects. In this role, you will be responsible for developing and delivering comprehensive road and drainage design packs, engineering strategies, and interpreting cut & fill and drainage modelling outputs. You will …",46009.57,46009.57,permanent,2025-04-26T06:22:34Z,https://www.adzuna.co.uk/jobs/land/ad/5163487305?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E5384B9DC708C3FB161936E2E095112BD3BD18CA,Engineering Jobs,infrastructure,gb,infrastructure,standard,False,False
Software Infrastructure Engineer,EMBL-EBI,"Hinxton, Saffron Walden","We seek a Software Infrastructure Engineer to offer technical support for developing and deploying the PDBe and PDBe-KB web services within the broader ecosystem of EMBL-EBI and the PDBe-KB and wwPDB collaborations. The tasks for this post include the following: To assist in supporting the weekly release process of PDBe. To support the development and deployment of PDBe and PDBe-KB web services, including microservice deployment Developing and maintaining data pipelines to process and manage la…",85000,85000,permanent,2025-04-16T17:58:44Z,https://www.adzuna.co.uk/jobs/land/ad/5147555978?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=0F411B8E25AC6D014A5586B927FD8F19425D5EF1,Scientific & QA Jobs,infrastructure,gb,infrastructure,standard,False,False
Senior Infrastructure Engineer,Razorblue Group Ltd,"Salford, Greater Manchester","razorblue role: We are looking for a Senior Infrastructure Engineer - Consulting to join our growing team of like-minded tech people. Should you choose to accept, your responsibilities will encompass: Project Delivery (80%) Delivering implementation projects to our customers. Creating excellent documentation. Project handovers to service delivery. Implementing new technologies. Project Scoping \ Planning \ Training (20%) Internal training supporting staff members in their development Scoping an…",40259.98,40259.98,permanent,2025-05-03T10:43:12Z,https://www.adzuna.co.uk/jobs/land/ad/5178221682?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=92A0FA52D3389A2BB72088F82C967274E2116D3B,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Chartered Infrastructure Surveyor,Pertemps Birmingham Industrial,"East Midlands, UK","Chartered Infrastructure Surveyor Location: Ashby, Leicestershire Full-Time Hybrid Up to £55k Per annum DOE  Car allowance The Role Are you ready to play a key part in shaping the UK's infrastructure? This is a fantastic opportunity to join a dynamic Infrastructure Services division working across a broad range of utilities sectors. This role offers the chance to contribute to projects that support the delivery of sustainable, long-lasting infrastructure across the country. You'll be involved i…",55000,55000,permanent,2025-04-24T14:19:37Z,https://www.adzuna.co.uk/jobs/land/ad/5160136526?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=33EC753707663A9FFDE474AD2A65DB97AE04247F,Trade & Construction Jobs,infrastructure,gb,infrastructure,standard,False,False
IT Infrastructure Engineer,VANRATH,"Belfast, Northern Ireland","Summary Job Reference: JPR010525 Job Title: IT Infrastructure Engineer Salary: 37k pa Location: Belfast, hybrid (2 days per week onsite) Contract: Temporary, full-time (37.5 hours pw, typically Mon-Fri / 9-5) Overview Great opportunity to get your foot in the door with a leading public sector organisation. This is a long-term role with the desire to secure a permanent position. There are over 100 staff across IT here, but you'd be joining a Datacentre team of 4 to look after a large server envi…",40000,40000,permanent,2025-05-03T03:19:54Z,https://www.adzuna.co.uk/jobs/land/ad/5177698936?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=D45A5A93A414ADDDE2EBE73213A71FF75E54765D,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
IT Infrastructure Engineer,Murdock Builders Merchants,"Newry, Newry & Mourne","The Murdock Group are looking to recruit an IT Infrastructure Engineer to add to our growing IT Team to oversee technology services for four primary brands: Murdock Builders Merchants, Brooks Timber and Building Supplies Ltd, The Lotus Group, and Dublin Plywood & Veneer Company Limited (DPV). Murdock Builders Merchants, established in 1982 and headquartered in Newry, Northern Ireland, has expanded to 14 branches and two timber processing facilities, becoming a prominent supplier of building mat…",45348.9,45348.9,,2025-04-16T20:30:19Z,https://www.adzuna.co.uk/jobs/land/ad/5148200805?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=324F4336DB761729EA65726A63F42B19F8C829D6,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
IT Infrastructure Team Lead,Euro Projects Recruitment,"Worcester, Worcestershire","IT Infrastructure Team Lead Hands-On Role Across On-Prem & Cloud | Up to £75K | Worcester  Hybrid Working Infrastructure Team Lead jobs, Senior Infrastructure Engineer jobs, Systems & Cloud Engineer jobs Hybrid working only 1 day per week required in the Worcester office £70K £75K salary guide  bonus  7% pension  BUPA  26 days holiday plus all bank holidays Innovative, fast-growing software business part of an international group of technology companies Lead from the front in a hands-on technic…",75000,75000,permanent,2025-03-28T20:06:05Z,https://www.adzuna.co.uk/jobs/land/ad/5116608035?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A346D90F3101C0999254A1A780DB26DC1A5FC24E,IT Jobs,infrastructure,gb,infrastructure,standard,False,True
Civil Engineer (Water infrastructure),Ernest Gordon Recruitment,"Reading, Berkshire","Civil Engineer (Water infrastructure) £50,000 - £60,000  Flexi hours  Overtime  Progression Training Reading Are you a Civil/Structural Engineer with a background in the Water Infrastructure or similar looking for a new position in a market-leading consultancy that will invest in your career development by providing a clear path to progression to management, a generous holiday allowance and access to regular overtime and the autonomy of flexible working hours? On offer is the opportunity to joi…",44160.17,44160.17,permanent,2025-03-28T20:06:05Z,https://www.adzuna.co.uk/jobs/land/ad/5116608023?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3BB2C4B437FE7A9475612584B3DCDFE9E959484E,Engineering Jobs,infrastructure,gb,infrastructure,standard,False,False
Senior Azure Infrastructure Engineer,Connexa,"Northampton, Northamptonshire","Our client is looking for a Senior Azure Infrastructure Engineer to join their expanding IT team. This is a fantastic opportunity to play a key role in ensuring secure, highly available cloud infrastructure operations while supporting major cloud migration and digital transformation projects. he ideal candidate will have a project-focused mindset, with a strong desire to scope out and deliver new infrastructure projects, while ensuring secure, highly available cloud operations and supporting ma…",70000,70000,permanent,2025-04-29T19:54:40Z,https://www.adzuna.co.uk/jobs/land/ad/5169309158?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=AA445475D182D577EDFD05C75F0806CDF3ABD199,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Senior Cloud Infrastructure Engineer,DWP Digital,"Staining, Lancashire","Senior Cloud Infrastructure Engineer Pay up to £68,517 plus 28.97% employer pension contributions, hybrid working, flexible hours, and great work life balance. Our Senior Cloud Infrastructure Engineers are responsible for the implementation and operation of secure and highly available computing platforms, products, and networks. They build, maintain, upgrade and continuously improve DWP's cloud infrastructure and services. DWP. Digital with Purpose. We are looking for a Senior Cloud Infrastruct…",65000,65000,permanent,2025-04-24T10:18:40Z,https://www.adzuna.co.uk/jobs/land/ad/5159738196?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=890D543212C520687258FBBE585C19131AD1DF74,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Architect,Fujitsu,UK,"Do you want to make an impact and change the way the world works? Do you want to collaborate and achieve together with committed people to work as part of a multi skilled agile team, where teamwork is paramount. The role will be challenging and varied, where cross training is expected, and challenges shared. This is your world and your opportunity to transform it for the better. Your role We are looking for a infrastructure architect to work as part of a multi skilled agile team, including secu…",47968.66,47968.66,,2025-03-26T13:43:47Z,https://www.adzuna.co.uk/jobs/land/ad/5112155783?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E2802A2E3E2B8F4FBB698CF56899561EDD20CB86,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Engineer,Fujitsu,"Stevenage, Hertfordshire","We are looking for an Infrastructure Engineer to join an established Data Centre support team. Your role will be focused on the management of a virtual platform. There is also the opportunity to diversify your skills, working with other specialists in the team, and supporting the introduction of system changes into live service. Your role will involve remotely managing geographically diverse virtual platforms. You will be joining an expanding team to deliver and maintain an additional service t…",39636.94,39636.94,,2025-03-26T13:43:49Z,https://www.adzuna.co.uk/jobs/land/ad/5112155805?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=EACD9AD3FD73FFBEF1E4DD36BE18A157B129DF5E,IT Jobs,infrastructure,gb,infrastructure,standard,True,False
Infrastructure Engineer,Leidos,"Leominster, Herefordshire","Leidos is seeking an experienced Infrastructure Engineer to be part of a team maintaining and supporting an IT service management tool (ServiceNow) for a large organisation. This role predominantly requires hands-on experience with Linux administration, automation, and system integration and some basic Windows Experience. The ideal candidate will be responsible for maintaining system stability, security, and performance, while working collaboratively with cross-functional teams to enhance infra…",39105.95,39105.95,,2025-03-19T13:32:23Z,https://www.adzuna.co.uk/jobs/land/ad/5101134846?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6F162D98AF5D7C049752E9A1CE7254DB578C81CC,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Infrastructure Engineer,American Express,"Brighton, East Sussex","With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities and each other. Here, you’ll learn and grow as we help you create a career journey that’s unique and meaningful to you with benefits, programs, and flexibility that support you personally and professionally. At American Express, you’ll be recognized fo…",36612.62,36612.62,,2025-03-26T13:43:48Z,https://www.adzuna.co.uk/jobs/land/ad/5112155798?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=0324C82BF19F98FFDD0CBB0B8976733F4634DFCF,IT Jobs,infrastructure,gb,infrastructure,standard,False,True
Contract Recruiter Utilities & Infrastructure,Mercury Hampton,"Warrington, Cheshire","Is your current recruitment gig still stuck in the era of brick-sized mobiles and power ties? Still beholden to KPIs that make as much sense as fax machines in 2025? If youre ready to swap out the greed is good mindset for something a little more future facing, its time to discover what a true Talent Consultancy can offer. Welcome to Mercury Hampton where we dont just recruit, we consult, we partner, and we innovate. Were not your average recruitment company. Were a global Talent Consultancy, t…",37885.15,37885.15,permanent,2025-04-27T10:23:56Z,https://www.adzuna.co.uk/jobs/land/ad/5165390543?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=EEDF9A7D0DAF40343DA0F0A72BF8382D7DA44E0D,Consultancy Jobs,infrastructure,gb,infrastructure,standard,False,True
Infrastructure Engineer,NatWest,"Davidsons Mains, Edinburgh","Join us as an Infrastructure Engineer You’ll engineer infrastructure technology for public and private cloud environments, complying with security, resilience, sustainability, and operational requirements with observability and guardrails built in You’ll also use automation to provide",27077.93,27077.93,permanent,2025-05-03T10:16:29Z,https://www.adzuna.co.uk/jobs/land/ad/5178124458?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6ACE7B118838D8AB934DF7E30C908062DE7B155D,IT Jobs,infrastructure,gb,infrastructure,standard,False,False
Planner - Infrastructure,Currie & Brown,"London, UK","Currie & Brown is currently looking for a Planner to join our Infrastructure team in London. The successful candidate will support project leaders in generating a high standard of project planning service delivery, achieving successful outcomes for our client, capturing and sharing knowledge across projects, enhancing our culture of innovation and reinforcing our reputation as a preferred consultant and service provider. The successful candidate will be a key contributor in the project manageme…",77882.95,77882.95,,2025-04-30T15:57:25Z,https://www.adzuna.co.uk/jobs/land/ad/5170689933?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=882C8491F05ADFF4C44185449883F3BA0F2021E8,Consultancy Jobs,infrastructure,gb,infrastructure,standard,False,False
Civil Design Engineer (Infrastructure),VickerStock,"Belfast, Northern Ireland","Civil Design Engineer (Infrastructure) | Belfast At Vickerstock, we are pleased to be working alongside one of Northern Ireland's longest standing multi-disciplinary design consultancies to recruit for the position of Civil Designer to join their talented Civil Infrastructure team. Due to a rapidly increasing pipeline of work, this role is to satisfy their upcoming variety of highly complex projects including public realm, environmental improvement schemes, blue/green infrastructure, MUGAs and …",55000,55000,,2025-04-15T05:06:01Z,https://www.adzuna.co.uk/jobs/land/ad/5145041356?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A34F9195BDBC9C1BEFE71BE84CCF026CD02B2F15,Engineering Jobs,infrastructure,gb,infrastructure,standard,False,False
NEC Project Manager - Infrastructure,Atkins Global,"Dungannon, County Tyrone","Job Description Job DescriptionBecome a vital l member of our Project & Programme Services team, proudly taking on some of the world's most exciting and prestigious projects. Join us, and you'll be part of our genuinely collaborative environment, where everyone is supported to make the most of their talents. It's about recognizing everyone's contributions equally while delivering excellence together. Flexible and d remote working are central to our culture, so talk to us about what's important …",57088.3,57088.3,,2025-04-30T18:09:11Z,https://www.adzuna.co.uk/jobs/land/ad/5170821916?se=wJCwb_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=0CA36B451D12401356E220D7FB79C8F785C00B76,Engineering Jobs,infrastructure,gb,infrastructure,standard,True,False
