title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Credit Analyst H/F (FR),Hokodo,"Shoreditch, East London","À propos de Hokodo Nous sommes une équipe internationale et diversifiée, basée à Londres, Vilnius et Paris, qui travaille à la modernisation des paiements B2B. Notre solution B2B « Buy Now, Pay Later » permet aux commerçants d'offrir instantanément des conditions de crédit à leurs clients professionnels, ce qui se traduit par une augmentation moyenne de 40 % du chiffre d'affaires des commerçants intégrés. Nous nous développons rapidement en Europe occidentale, avec une liste de clients prestigi…",32841.79,32841.79,,2025-03-23T12:07:42Z,https://www.adzuna.co.uk/jobs/details/5107652361?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,automatisation,gb,automatisation,standard,False,True
"Chef d’équipe, Programmeur en matière d’automatisation",Epic Games,"Cary, Wake County",PROGRAMMATION OU DEVELOPPEMENT - UNREAL ENGINE Ce que nous faisons Les projets propulsés par Unreal Engine demeurent à la fine pointe du divertissement en temps réel depuis plus de 20 ans. Notre équipe d’experts en matière de programmation innove constamment afin d’améliorer les outils et la technologie conçus pour donner des moyens incroyables aux développeurs de contenu à l’échelle de la planète. Ce que vous ferez Nous sommes un groupe clé de programmeurs talentueux spécialisés dans la créati…,52921.35,52921.35,,2025-03-18T19:07:51Z,https://www.adzuna.com/details/5099812819?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
"APPRENTISSAGE - Automatisation Web, SEO & IA (F/H) Job at Hs Mittweida in Missio",Hs Mittweida,"Mission, Johnson County","Opportunité Rejoignez Dassault Systèmes, un leader mondial de l'innovation technologique, et participez à des projets passionnants au sein de l'équipe SEO, Web Publishing & Gouvernance. En tant qu'apprenti(e), vous aurez l'opportunité de travailler avec des experts de divers départements, tels que l'UX/UI et l'analytics, pour optimiser les processus SEO et web. Développez vos compétences en Python, API, et modèles IA tout en contribuant à des solutions innovantes et durables. Mission Identifier…",73159.45,73159.45,,2025-04-06T15:30:37Z,https://www.adzuna.com/details/5132651327?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
Programmeur en assurance qualité sénior,Epic Games,"Cary, Wake County","ASSURANCE DE LA QUALITÉ Ce que nous faisons L'équipe d'assurance qualité est responsable du processus de test, de la gestion des risques et de l'évaluation de la qualité de tous les produits et fonctions d'Epic. Notre équipe travaille en étroite collaboration avec les développeurs et la production pour garantir la meilleure expérience utilisateur possible à notre communauté et à nos clients. Ce que vous ferez Nous sommes à la recherche d’un programmeur en assurance qualité (AQ) pour s’intégrer …",49056.35,49056.35,,2025-02-23T23:54:16Z,https://www.adzuna.com/details/5061774748?utm_medium=api&utm_source=e1ad5111,Other/General Jobs,automatisation,us,automatisation,standard,False,False
Automation R&D Lab Associate,nomic,"Boston, Suffolk County","About us: Nomic was founded with the purpose of making biology easier to measure. To do this, we have untangled some of the most difficult problems in protein profiling. Our team is combining DNA nanotechnology, high-dimensional flow cytometry, laboratory automation, and machine learning to develop the world’s highest throughput proteomic platform: the nELISA. Since spinning out of McGill University, we have partnered with and provided platform access to dozens of drug discovery groups includin…",66532.25,66532.25,,2025-02-04T09:37:46Z,https://www.adzuna.com/details/5036570170?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,automatisation,us,automatisation,standard,False,False
Cdi Gestionnaire Contrôle Des Frais Et Du Passif H/F,Groupama,"Paris, Washington County","Informations générales Entité de rattachement Groupama Asset Management, filiale de Groupama, est l'un des principaux acteurs français de la gestion d'actifs pour le compte d'une clientèle composée d' entités du groupe, d'investisseurs institutionnels, d'entreprises et de distributeurs. Référence 2025-59435 Localisation Paris Intitulé du poste CDI GESTIONNAIRE CONTRÔLE DES FRAIS ET DU PASSIF H/F Description de la mission 1/ Être garant de la cohérence des frais supportés par les portefeuilles (…",53234.88,53234.88,,2025-03-27T00:14:29Z,https://www.adzuna.com/details/5112965478?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,False
BMS/Scada Expert H/F,,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec des experts de 48 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux et innov…",72846.22,72846.22,,2025-04-30T12:02:56Z,https://www.adzuna.com/details/5170775214?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Stage : Spécialiste Produit H/F,Groupama,"Paris, Washington County","Informations générales Entité de rattachement Groupama Asset Management, filiale de Groupama, est l'un des principaux acteurs français de la gestion d'actifs pour le compte d'une clientèle composée d' entités du groupe, d'investisseurs institutionnels, d'entreprises et de distributeurs. Référence 2025-59725 Localisation Paris Intitulé du poste Stage : Spécialiste Produit H/F Description de la mission Rédaction de contenu pertinent à destination de nos commerciaux et clients Assurer le premier n…",56880.11,56880.11,,2025-04-18T01:39:00Z,https://www.adzuna.com/details/5151113224?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,automatisation,us,automatisation,standard,False,False
Platform Operations Engineer (F/H),,US,"Chez Younited, nous pensons que l’argent est un moyen de réaliser ses rêves à travers des projets et des achats. Mais les produits bancaires actuellement proposés sont trop souvent opaques et compliqués. Notre constante innovation et nos technologies de pointe nous permettent de redéfinir les pratiques de crédit et de paiement, afin d’offrir une expérience utilisateur.rice exceptionnelle pour plus de transparence et d’inclusion. Nous voulons aider nos clients à atteindre la sérénité financière.…",79387.85,79387.85,,2025-04-30T12:03:05Z,https://www.adzuna.com/details/5170776685?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
Administrateur Linux H/F,SPIE,"Paris, Washington County",Informations générales Entité SPIE accompagne la transition énergétique et la transformation numérique. Notre ambition ? Développer un monde toujours plus smart et responsable grâce au savoir-faire reconnu d'une communauté de passionnés qui aiment se réinventer et transmettre. Des audacieux qui entreprennent chaque jour. Des professionnels qui se révèlent dans la diversité de leurs missions et de leurs métiers. Leader européen indépendant des services multi-techniques dans les domaines de l'éne…,51944.9,51944.9,contract,2025-03-26T20:09:47Z,https://www.adzuna.com/details/5112813609?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
Digital Deployment Lead H/F,,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec des experts de 48 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux et innov…",71527.51,71527.51,,2025-04-30T12:03:11Z,https://www.adzuna.com/details/5170777908?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
Responsable Data Achats Groupe F/H,Mobyclic,"Paris, Washington County","Informations générales Référence Colas_106644 Filière Métier Réf métier Bouygues SA - ACHATS Intitulé du poste Responsable Data Achats Groupe F/H Contrat CDI Statut Cadre Temps de travail Temps complet Description de la mission Rattaché(e) au Responsable de la Digitalisation des processus Achats Groupe, le/la Responsable Data Achats Groupe est chargé(e) de cartographier les données Achats et d’analyser ces données afin d’en extraire toute information ou outil permettant d’améliorer la performan…",55288.73,55288.73,,2025-04-28T19:58:49Z,https://www.adzuna.com/details/5167509329?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
Alternant(e) Market Intelligence Analyst - Marketing Produits (Gestion d'actifs) H/F,Groupama,"Paris, Washington County","Informations générales Entité de rattachement Groupama Asset Management, filiale de Groupama, est l'un des principaux acteurs français de la gestion d'actifs pour le compte d'une clientèle composée d' entités du groupe, d'investisseurs institutionnels, d'entreprises et de distributeurs. Référence 2025-59796 Localisation Paris Intitulé du poste Alternant(e) Market Intelligence Analyst - Marketing Produits (Gestion d'actifs) H/F Description de la mission - Collaborer à la réflexion sur l’offre de…",45806.77,45806.77,,2025-04-18T20:52:44Z,https://www.adzuna.com/details/5152532693?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,False
Responsable contrôle de gestion F/H,Mobyclic,"Paris, Washington County","Informations générales Référence Colas_104913 Filière Métier Réf métier Bouygues SA - GESTION/FINANCE Intitulé du poste Responsable contrôle de gestion F/H Contrat CDI Statut Cadre Temps de travail Temps complet Description de la mission Rattaché(e) au Directeur Financier de notre entreprise, vous occuperez le poste de Responsable du contrôle de gestion et encadrerez une équipe de deux Contrôleurs de gestion. Vous exploiterez et rationaliserez les informations chiffrées afin d’analyser la renta…",50573.14,50573.14,,2025-04-29T22:45:14Z,https://www.adzuna.com/details/5169799547?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,automatisation,us,automatisation,standard,False,False
Responsable du développement commercial (français et allemand),Ajax Systems,US,"Ajax Systems est une entreprise technologique internationale et le plus grand fabricant européen de systèmes de sécurité. L'entreprise propose également des solutions de vidéosurveillance, de maisons intelligentes, de détection des incendies et de prévention des inondations. Le portefeuille de produits comprend 180 dispositifs sans fil et câblés pour la sécurité et l'automatisation. Aujourd'hui, Ajax protège plus de 3,5 millions d'utilisateurs dans 187 pays à travers le monde. L'entreprise empl…",70677.6,70677.6,,2025-02-09T07:04:47Z,https://www.adzuna.com/details/5043731233?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,True
Alternance - Chargé de Production Marketing F/H,Malakoff Humanis,US,"Informations générales Société ASSOCIATION DE MOYENS ASSURANCE DE PERSONNES Direction Métier DGD DEVELOPPEMENT Intitulé du poste Alternance - Chargé de Production Marketing F/H Contrat Alternance Classe Classe 5 Durée du contrat 24 mois Finalité du poste Pourquoi avons-nous besoin de Toi ? Au sein de la Direction Développement de MALAKOFF HUMANIS , tu intégreras le service Opérations Marketing et une équipe composée de 7 spécialistes du marketing. Tu contribueras à la préparation, à la mise en …",56061.15,56061.15,,2025-04-27T19:31:41Z,https://www.adzuna.com/details/5166126897?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",automatisation,us,automatisation,standard,False,False
APG Leader Maintenance en Gigafactory (H/F),,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec plus de 750 experts de 36 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux …",60766.47,60766.47,,2025-04-30T12:03:25Z,https://www.adzuna.com/details/5170780345?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Gestionnaire comptable régisseur titulaire,DGRH,US,"Informations générales Référence 2023-330 Structure d'emploi CMA Libellé du poste Gestionnaire comptable régisseur titulaire Métier Finances et budget - Chargé de gestion financière, budgétaire et comptable Filière Filière administrative et financière Finalité / Descriptif synthétique L'agent prépare avec la direction les orientations budgétaires de l'établissement en fonction des contrats de performance. Il contrôle et gère rigoureusement les finances de l'établissement sous l'autorité de l'Or…",55246.67,55246.67,,2025-03-24T00:05:31Z,https://www.adzuna.com/details/5108315327?utm_medium=api&utm_source=e1ad5111,Admin Jobs,automatisation,us,automatisation,standard,False,False
Head of Customer Care (F/H),,US,"Chez Younited, nous pensons que l’argent est un moyen de réaliser ses rêves à travers des projets et des achats. Mais les produits bancaires actuellement proposés sont trop souvent opaques et compliqués. Notre constante innovation et nos technologies de pointe nous permettent de redéfinir les pratiques de crédit et de paiement, afin d’offrir une expérience utilisateur.rice exceptionnelle pour plus de transparence et d’inclusion. Nous voulons aider nos clients à atteindre la sérénité financière.…",71282.7,71282.7,,2025-04-30T12:03:31Z,https://www.adzuna.com/details/5170781561?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,False
Alternance : Spécialiste Produits et Appels d'Offres H/F,Groupama,"Paris, Washington County","Informations générales Entité de rattachement Groupama Asset Management, filiale de Groupama, est l'un des principaux acteurs français de la gestion d'actifs pour le compte d'une clientèle composée d' entités du groupe, d'investisseurs institutionnels, d'entreprises et de distributeurs. Référence 2025-59706 Localisation Paris Intitulé du poste Alternance : Spécialiste Produits et Appels d'Offres H/F Description de la mission Missions Appels d’offres Vos principales missions seront les suivantes…",50637.86,50637.86,,2025-04-27T23:02:52Z,https://www.adzuna.com/details/5166343792?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,False
Alternance Chargé(e) de Communication Marketing Job at Accor Hotels in Lincoln,Accor Hotels,"Lincoln, Lancaster County","Description de l'entreprise Au pied de la tour Eiffel et à deux pas des plus grands monuments parisiens, votre hôtel Premium 4* est bien plus qu’une carte postale, IT’S THE PLACE TO WORK HARD & PLAY HARD ! Ses 430 chambres invitent les clients à la détente. Depuis son ouverture à la fin des années 60, le Pullman Paris Tour Eiffel incarne une métropole qui aime se réinventer. Mais notre hôtel c’est aussi : Accueillir un grand nombre d’évènements aussi bien sportifs, business ou privés Etre en co…",55158.86,55158.86,,2025-03-24T07:06:12Z,https://www.adzuna.com/details/5108671265?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,automatisation,us,automatisation,standard,False,False
Software Engineer (Jr to Sr Levels),nomic,US,"About us: Nomic was founded with the purpose of making biology easier to measure. To do this, we have untangled some of the most difficult problems in protein profiling. Our team is combining DNA nanotechnology, high-dimensional flow cytometry, laboratory automation, and machine learning to develop the world’s highest throughput proteomic platform: the nELISA. Since spinning out of McGill University, we have partnered with and provided platform access to dozens of drug discovery groups includin…",78663.91,78663.91,,2024-08-08T09:50:50Z,https://www.adzuna.com/details/4816981591?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,automatisation,us,automatisation,standard,False,False
(Sr) R&D Scientist (Biosensor Platform),nomic,"Boston, Suffolk County","About us: Nomic was founded with the purpose of making biology easier to measure. To do this, we have untangled some of the most difficult problems in protein profiling. Our team is combining DNA nanotechnology, high-dimensional flow cytometry, laboratory automation, and machine learning to develop the world’s highest throughput proteomic platform: the nELISA. Since spinning out of McGill University, we have partnered with and provided platform access to dozens of drug discovery groups includin…",91110.16,91110.16,,2025-04-11T23:01:02Z,https://www.adzuna.com/details/5141608433?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,automatisation,us,automatisation,standard,False,False
"Directrice, Directeur technique artistique / Technical Art Director, Amazon Game",Amazon,"New York City, New York","Directrice, Directeur technique artistique / Technical Art Director, Amazon Games Montréal En tant que Directrice ou Directeur technique artistique, vous êtes un expert technique dans le domaine de l'art. Vous avez une compréhension approfondie du pipeline de production et êtes capable de prendre des décisions techniques pour toutes les disciplines artistiques, en pilotant la qualité visuelle du jeu tout en respectant les contraintes techniques. Vous travaillerez en étroite collaboration avec l…",94277.12,94277.12,,2025-04-29T15:36:33Z,https://www.adzuna.com/details/5169364737?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Responsable de la Qualité/Quality leader - Grid Automation Business Line F/H,GE Vernova,US,"Job Description Summary GE Vernova’s Grid Solutions business electrifies the world with advanced grid technologies and systems, enabling power transmission and distribution from the point of generation to point of consumption, and supporting a decarbonized and secured energy transition. GE Vernova’s Grid Automation (GA) business line, within Grid Solutions accelerates the energy transition through monitoring, protection, control and communication of increasingly complex electrical networks. We …",0,5,,2025-04-16T00:13:52Z,https://www.adzuna.com/details/5146861732?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Consultant Intégrateur Digital H/F,Bakertilly Strego,US,"Informations générales Entité de rattachement Baker Tilly, c'est d'abord une société d'expertise, de conseil et d'audit qui accompagne depuis 60 ans les entreprises en France et à l'international. Baker Tilly, c'est surtout une véritable aventure humaine partagée par les 2 200 collaboratrices et collaborateurs de nos 60 bureaux qui savent évoluer, innover et réussir pour gagner la confiance de nos 40 000 clients. Comment ? Par le travail et l'exigence mais aussi par la capacité de chacun à oser…",51998.08,51998.08,,2025-03-21T23:08:57Z,https://www.adzuna.com/details/5105605933?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,True
Programmeur Réseau Sénior,Epic Games,"Cary, Wake County","PROGRAMMATION Ce que nous faisons Grâce à notre équipe de programmeurs experts de plus en plus nombreuse, les projets conçus avec Unreal sont à l'avant-garde du divertissement en temps réel. Nous cherchons en permanence à améliorer les outils et les technologies qui optimiseront les moyens des développeurs de contenus du monde entier. Ce que vous ferez La Walt Disney Company et Epic Games unissent leurs forces pour créer un tout nouvel univers de jeux et de divertissement. En plus d’offrir une …",56194.11,56194.11,,2025-03-03T19:12:58Z,https://www.adzuna.com/details/5072862385?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Alternance Chargé de mission innovation H/F,SPIE,US,Informations générales Entité SPIE accompagne la transition énergétique et la transformation numérique. Notre ambition ? Développer un monde toujours plus smart et responsable grâce au savoir-faire reconnu d'une communauté de passionnés qui aiment se réinventer et transmettre. Des audacieux qui entreprennent chaque jour. Des professionnels qui se révèlent dans la diversité de leurs missions et de leurs métiers. Leader européen indépendant des services multi-techniques dans les domaines de l'éne…,52382.97,52382.97,,2025-03-23T23:02:30Z,https://www.adzuna.com/details/5108287748?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,automatisation,us,automatisation,standard,False,False
"Senior Manager UC (Unified Communication), CC (Contact Center) & Cloud Job at US",US Company,"New York City, New York","about the role Mission Rattaché au responsable du Customer Indian Ocean Customer Support (IOCS) au sein de la Direction GCS (Global Customer Support), le Senior Manager pilote and manage les équipes techniques sur des solutions & services varies sur le Cloud, Unified Communication et Contact Centre. Vous pilotez rigoureusement en transverse le budget de ressources et l’optimisation du capacitaire, en apportant une vue globale sur le suivi de la trajectoire et en étant force de proposition et de…",79730.42,79730.42,,2025-04-19T15:42:52Z,https://www.adzuna.com/details/5153839805?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,True
Chargé de support applicatif - activité sociale / RH - H/F,Bakertilly Strego,US,"Informations générales Entité de rattachement Baker Tilly, c'est d'abord une société d'expertise, de conseil et d'audit qui accompagne depuis 60 ans les entreprises en France et à l'international. Baker Tilly, c'est surtout une véritable aventure humaine partagée par les 2 200 collaboratrices et collaborateurs de nos 60 bureaux qui savent évoluer, innover et réussir pour gagner la confiance de nos 40 000 clients. Comment ? Par le travail et l'exigence mais aussi par la capacité de chacun à oser…",41496.32,41496.32,,2025-03-22T20:08:08Z,https://www.adzuna.com/details/5107106400?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,True
Technicien de Maintenance en 2*8 - CDD (H/F),,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec plus de 750 experts de 36 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux …",57167.73,57167.73,,2025-04-30T12:03:15Z,https://www.adzuna.com/details/5170778590?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Technicien de Maintenance en week-end (alternance journée-nuit) - CDD (H/F),,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec plus de 750 experts de 36 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux …",56483.18,56483.18,,2025-04-30T12:03:13Z,https://www.adzuna.com/details/5170778119?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Technicien de Maintenance en nuit semaine - CDD (H/F),,US,"Verkor est une entreprise industrielle française qui a pour objectif d'être le pionnier de la fabrication de batteries à faible émission de carbone en France. Avec le soutien d'entreprises industrielles de premier plan telles que le groupe Renault, Plastic Omnium et Schneider Electric, Verkor entend électrifier l'avenir de la mobilité européenne. Avec plus de 750 experts de 36 pays différents, notre objectif est de réunir des talents mondiaux exceptionnels pour donner vie à ce projet ambitieux …",56013.96,56013.96,,2025-04-30T12:03:26Z,https://www.adzuna.com/details/5170780479?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,automatisation,us,automatisation,standard,False,False
Bid Manager,Experience AI Solutions,"Atlanta, Fulton County","Bid & Financial Operations Manager Start Date: As soon as possible Type of Employment: Full-time, Permanent Number of Positions: 1 Location: Atlanta, GA (Hybrid – In office 3 days/week) Language Skills: Fluent in English Perks: Work with cutting-edge technologies to drive digital transformation, leverage automation, and create innovative customer interaction solutions that advance the business. As a Bid & Financial Operations manager, you will support our commercial teams in developing tailored…",72682.04,72682.04,,2025-04-30T23:05:34Z,https://www.adzuna.com/details/5171702486?utm_medium=api&utm_source=e1ad5111,IT Jobs,automatisation,us,automatisation,standard,False,False
