title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
‍ SENIOR NODE.JS ENGINEER (Back End) - ‍ ED-TECH START UP,Pixelated People,UK,"‍ SENIOR NODE.JS ENGINEER (Back End) - ‍ ED-TECH START UP The Headline:We are proud to be partnering with a high flying, seed stage EdTech start up who are looking for a Senior Node.JS Engineer to help them build a next-generation ed-tech platform. Since landing a multi million £ seed round they have been working hard to launch their MVP which has been really well received by early customers. They are now looking to grow the backend development team to help drive new feature development for pha…",79579.71,79579.71,permanent,2025-04-28T03:28:38Z,https://www.adzuna.co.uk/jobs/land/ad/5166316235?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=2F4D975C2354F6620665FB236A80EAD0D5DD2CEA,IT Jobs,node.js,gb,node.js,standard,False,False
Mid-Weight Node.js Developer,Oscar Associates  Limited,"Bournemouth, Dorset","Mid-Weight Node.js Developer | Hybrid - Bristol | £40,000-£45,000 (DOE) Company Overview: I am working with a software house located in Bristol. They are actively seeking a talented Mid-Weight Node.js Developer to join their innovative team. If you're passionate about Node.js development and crave a dynamic work environment, this could be your perfect opportunity Requirements: Proven experience as a Mid-Weight Node.js Developer. Strong proficiency in JavaScript and expertise in Node.js. Familia…",50000,50000,,2025-03-25T18:05:15Z,https://www.adzuna.co.uk/jobs/details/5110708153?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Software Engineer - Node.js | GreenTech,Wilson Brown Limited,"The City, Central London","Software Engineer GreenTech | Backend | TypeScript | Node.js | Go | AWS | Authentication | London | Profitable Start-Up Software Engineers with strong backend experience working with Node.js & TypeScript are required by an expanding GreenTech start-up based in Central London. You will be joining an expanding, experienced engineering team working with TypeScript, Node.js, Go, and AWS. They have excellent funding and they are already profitable! This would suit engineers who have gained excellent…",70000,70000,,2025-04-23T02:40:48Z,https://www.adzuna.co.uk/jobs/details/5157274170?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Back end developer Node.js,,UK,"We are looking for a backend developer to build a controller function that creates a scheduled communication activity for a contact based on a selected template and message number. The function will retrieve related information such as contact details, communication template content, and any linked account or lead data. It will dynamically generate message content by replacing template variables with actual values pulled from the system, and calculate scheduling dates based on configuration set…",37171.24,37171.24,,2025-05-03T15:57:31Z,https://www.adzuna.co.uk/jobs/details/5178679037?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
"Node.js Developer: £340 per day, Outside IR35 (Hybrid working) - UK",Superstars,"Eastern England, UK","Role: Node.js Developer Rate: £340 per day (Outside IR35) Exp: 3- 5 years Immediate Joiners Hybrid working My client, an innovative accelerator company specializing in digital transformation, working with a diverse range of clients is looking for a strong Node.js Developer with 3- 5 years proven industry experience. Experience: Must have: Proven experience developing in Node.js Solid experience with Microservices Design Patterns and Architecture Demonstrable experience in build/run/deploy withi…",76286.07,76286.07,contract,2025-04-28T03:43:59Z,https://www.adzuna.co.uk/jobs/land/ad/5166328776?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=4F9BE9A87EBA0A63463DCDCB3EA41A8DEC8C8377,IT Jobs,node.js,gb,node.js,standard,False,False
"Senior Back-End Developer, Node.js",Sherborne Talent Solutions,"Malkins Bank, Sandbach","My client is seeking a passionate Senior Backend Developer who can balance technical excellence with practical execution, ensuring my clients product continues to grow and meet today’s challenges. In return you will get to join an incredible team working with cutting edge technology on a really interesting product suite. In this role, you will play a key part in developing and managing a complex multi-environment SaaS product. The platform is built with modern microservice architecture using Ty…",53024.06,53024.06,,2025-04-29T19:59:41Z,https://www.adzuna.co.uk/jobs/land/ad/5169323761?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=BB6257CEF8FC7B7B2003496B4662D91875E6EE25,IT Jobs,node.js,gb,node.js,standard,False,False
Delphi/ Node.js Developer - Home Working,Octad Recruitment Ltd,"London, UK","Fantastic opening as a Software Developer specializing in Node.JS, C#, and Delphi. Based in the UK, you'll have the opportunity for flexible and home-based working, allowing you to excel in a comfortable environment. Your key responsibilities will include developing and supporting client applications, driving innovation across our software suite, collaborating closely with talented teams, and engaging with clients. We are looking for someone with strong technical skills in Delphi and ideally No…",40000,65000,permanent,2025-05-01T07:15:45Z,https://www.adzuna.co.uk/jobs/details/5172004129?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,True,False
Mid level Developer - PHP / Node.js,Avanti,"London, UK","Mid level Developer - PHP / Node.js - £50k to £60k - Fulham SW6 (2 days onsite per week)Nearest tube - Putney Bridge The BusinessOut client is deliberately small and agile, and want to stay that way - a close-knit team of talented people building something they are proud of.You won’t find lots of red tape or endless meetings here. The RoleMid level Developer with experience of PHP and Node.js. You’ll be involved in a broad range of work, from contributing to the architecture of new services to …",50000,60000,permanent,2025-04-25T23:35:00Z,https://www.adzuna.co.uk/jobs/details/5163107733?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
"Team Lead, Engineering, Node.js/Typescript",Deel,UK,"Who we are is what we do. Deel is the all-in-one payroll and HR platform for global teams. Our vision is to unlock global opportunity for every person, team, and business. Built for the way the world works today, Deel combines HRIS, payroll, compliance, benefits, performance, and equipment management into one seamless platform. With AI-powered tools and a fully owned payroll infrastructure, Deel supports every worker type in 100 countries—helping businesses scale smarter, faster, and more compl…",54456.01,54456.01,,2025-04-29T01:48:25Z,https://www.adzuna.co.uk/jobs/details/5167569522?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
"Senior Software Engineer – Node.js, React",Roku,UK,"Teamwork makes the stream work. Roku is changing how the world watches TV Roku is the 1 TV streaming platform in the U.S., Canada, and Mexico, and we've set our sights on powering every television in the world. Roku pioneered streaming to the TV. Our mission is to be the TV streaming platform that connects the entire TV ecosystem. We connect consumers to the content they love, enable content publishers to build and monetize large audiences, and provide advertisers unique capabilities to engage …",57868.53,57868.53,,2025-03-22T12:00:54Z,https://www.adzuna.co.uk/jobs/details/5106292165?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
"Senior Backend Engineer, Node.js  AWS",Deel,"London, UK","Who we are is what we do. Deel is the all-in-one payroll and HR platform for global teams. Our vision is to unlock global opportunity for every person, team, and business. Built for the way the world works today, Deel combines HRIS, payroll, compliance, benefits, performance, and equipment management into one seamless platform. With AI-powered tools and a fully owned payroll infrastructure, Deel supports every worker type in 100 countries—helping businesses scale smarter, faster, and more compl…",52622.76,52622.76,,2025-04-18T01:36:34Z,https://www.adzuna.co.uk/jobs/details/5150800815?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
"Backend Engineer, Node.js/TypeScript | EMEA",Deel,"London, UK","Who we are is what we do. Deel is the all-in-one payroll and HR platform for global teams. Our vision is to unlock global opportunity for every person, team, and business. Built for the way the world works today, Deel combines HRIS, payroll, compliance, benefits, performance, and equipment management into one seamless platform. With AI-powered tools and a fully owned payroll infrastructure, Deel supports every worker type in 100 countries—helping businesses scale smarter, faster, and more compl…",48793.43,48793.43,,2025-04-25T01:48:18Z,https://www.adzuna.co.uk/jobs/details/5161459836?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
Senior Fullstack Engineer (Backend Leaning) | Node.js | React.js | Remote Europe | Up to £100K,Maze,"London, UK","Senior Full Stack Engineer (Backend-Leaning) Maze is proud to be partnering on a retained basis with one of the fastest-growing platforms in the creator economy space to hire a Senior Full Stack Engineer . This is a high-impact role focused on building scalable products with a slight emphasis on backend development. Key Responsibilities: Own end-to-end feature development with a backend focus Architect and optimise APIs, databases (Postgres), and deployment pipelines Collaborate closely with pr…",78571.09,78571.09,,2025-04-28T03:41:53Z,https://www.adzuna.co.uk/jobs/land/ad/5166325721?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=50A68C82A25F6130FB55AE2C48F1BDEFAC6A4862,Engineering Jobs,node.js,gb,node.js,standard,True,False
"Team Lead, Engineering, Payroll, Node.js/Typescript",Deel,UK,"Who we are is what we do. Deel is the all-in-one payroll and HR platform for global teams. Our vision is to unlock global opportunity for every person, team, and business. Built for the way the world works today, Deel combines HRIS, payroll, compliance, benefits, performance, and equipment management into one seamless platform. With AI-powered tools and a fully owned payroll infrastructure, Deel supports every worker type in 100 countries—helping businesses scale smarter, faster, and more compl…",44829.12,44829.12,,2025-04-04T16:41:35Z,https://www.adzuna.co.uk/jobs/details/5129413306?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
Mid/Senior Backend Engineer (Node.js & TS),SR2,"Bristol, South West England","Mid/Senior Backend Engineer | Hybrid (3 days a week in central Bristol) | TypeScript & Node.js | Salary £60-75k Would you like to join a start-up working on a unique product that is revolutionising their industry? They’ve built an AI-centric application that is already being used by a huge number of commercial customers & they’re still just getting started! After going live last year, they are now embarking on their next stage of growth as they scale their product. They’re looking for an awesom…",60000,75000,,2025-04-09T17:42:35Z,https://www.adzuna.co.uk/jobs/land/ad/5137291742?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=52A174347133DC0F16E969D88C40BD4E6E6BB8BE,IT Jobs,node.js,gb,node.js,standard,False,False
P2P Node.js Engineer (100% Remote - EU),Holepunch,"Hammersmith, West London","About Holepunch At Holepunch, we’re building a peer-to-peer development platform that lets you build apps that don’t require infrastructure. No servers whatsoever. Holepunch apps can be deployed to users directly from the machine you develop on, and scale effortlessly. Since servers are removed from the equation, users retain full control over the data they create, keeping things maximally private. The benefits of peer-to-peer are innumerable, and we envision a world where everything is peer-to…",41578.47,41578.47,permanent,2025-03-20T15:53:51Z,https://www.adzuna.co.uk/jobs/details/5102955822?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,True,False
"Full Stack Developer (Node.JS, React, JavaScript)",BOSS Professional Services LTD,"London, UK","Full Stack Developer (JavaScript, Node.JS, React): Our client is a technology driven cloud native service provider. They are seeking an experienced Full Stack Developer to fundamentally contribute to the launch of a broader portfolio of products, in collaboration with a number of major global clients and partners. Core Skills/ Experience required for the Full Stack Developer Good knowledge of building a web application using Node.js, JavaScript, and ideally Typescript, React, React Native Exper…",60000,72000,permanent,2025-05-01T15:22:09Z,https://www.adzuna.co.uk/jobs/details/5173107727?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
Automation Quality Lead - WebApp (Node.js & React),SAP,"Feltham, London","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …",60308.19,60308.19,permanent,2025-04-19T08:45:19Z,https://www.adzuna.co.uk/jobs/details/5152907763?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Senior Quality Specialist - WebApp (Node.js & React),SAP,"Feltham, London","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …",55901.79,55901.79,permanent,2025-04-19T08:45:19Z,https://www.adzuna.co.uk/jobs/details/5152907764?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Backend Engineer - Node.js/Typescript - Remote position,Deel,UK,"Who we are is what we do. Deel is the all-in-one payroll and HR platform for global teams. Our vision is to unlock global opportunity for every person, team, and business. Built for the way the world works today, Deel combines HRIS, payroll, compliance, benefits, performance, and equipment management into one seamless platform. With AI-powered tools and a fully owned payroll infrastructure, Deel supports every worker type in 100 countries—helping businesses scale smarter, faster, and more compl…",44191.6,44191.6,,2025-04-27T14:46:19Z,https://www.adzuna.co.uk/jobs/details/5165627400?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,True,True
Node js Consultant,infosys,UK,"A day in the life of an Infoscion As part of the Infosys delivery team, your primary role would be to interface with the client for quality assurance, issue resolution and ensuring high customer satisfaction. You will understand requirements, create and review designs, validate the architecture and ensure high levels of service offerings to clients in the technology domain. You will participate in project estimation, provide inputs for solution delivery, conduct technical risk planning, perform…",50422.79,50422.79,,2023-11-13T15:51:22Z,https://www.adzuna.co.uk/jobs/details/4429845000?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Senior Backend Engineer - Node.js & Typescript - Remote position,Recruiter4You,UK,"Our client is an innovative and fast-growing platform operating in the casino, sports betting, and cryptocurrency space. They're dedicated to delivering an exceptional user experience and are currently looking for a skilled Senior Software Engineer (Backend Developer) to help push the boundaries of web technology as they scale. Role Description This is a full-time remote role for a Senior Software Engineer (Backend Developer) . The successful candidate will be responsible for day-to-day tasks r…",58639.35,58639.35,,2025-04-12T14:29:52Z,https://www.adzuna.co.uk/jobs/details/5142078255?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,True,False
"Staff Software Engineer - TypeScript, Node.js (f/m)",Ledger,"Borough, South East London","We're making the world of digital assets accessible and secure for everyone. Join the mission. Founded in 2014, Ledger is the global platform for digital assets and Web3. Over 20% of the world’s crypto assets are secured through our Ledger Nanos. Headquartered in Paris and Vierzon, with offices in UK, US, Switzerland and Singapore, Ledger has a team of more than 500 professionals developing a variety of products and services to enable individuals and companies to securely buy, store, swap, grow…",53423.98,53423.98,,2025-04-30T10:40:00Z,https://www.adzuna.co.uk/jobs/details/5170178441?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
Backend Dev for WhatsApp Crypto Payments (Node.js/Python),,UK,Description: Mission-critical tasks: ✔ Implement NOWPayments API for dynamic USDT addresses (docs provided) ✔ Encrypt sensitive data (AES-256)  patch SQLi/XSS flaws ✔ Optimize Firestore for <100ms response times ✔ Handle webhook failures/retries Tech Stack:,31782.54,31782.54,,2025-04-27T15:47:15Z,https://www.adzuna.co.uk/jobs/details/5165675390?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Lead Back-End Developer (AWS / Java / Node.js),Brainbow Limited,"Bermondsey, South East London","Description Peak’s mission is to boost people’s wellbeing in a smart way. We make digital products that add value to your world and help you enjoy life more. Founded in 2013, Peak has grown quickly, producing Peak – Brain Training, the number 1 brain training app on mobile, downloaded over 50 million times globally. Peak – Brain Training was chosen by both Apple and Google as one of the best apps available and is regularly featured by both as a leading example of smart mobile technology. 2021 i…",75335.14,75335.14,contract,2024-07-31T15:04:38Z,https://www.adzuna.co.uk/jobs/details/4802523054?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,True
Senior Node.js Developer - Contract - £700 per day - SC Cleared,Involved Solutions,"Holbeck, Leeds",Senior Developer - 12 months - £700 per day - SC Cleared Rate : £700 per day Duration : 12 months Location : Remote IR35 : Inside The role : A leading Centr,650,650,contract,2025-04-10T15:42:17Z,https://www.adzuna.co.uk/jobs/land/ad/5138811646?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=FEE052CB0B3E54C625C2D03E39FFDCA2F21375DF,IT Jobs,node.js,gb,node.js,standard,True,False
Senior Full-Stack Developer (Vue.js / Node.js) – Tech for Good Start-Up | London (Hybrid) - £70-90k,Oliver Bernard,"London, UK","Senior Full-Stack Developer (Vue.js / Node.js) – Tech for Good Start-Up | London (Hybrid) - £70-90k Are you a passionate full-stack developer looking to build products that actually make a difference in the world? I’m looking for a Senior Full-Stack Developer to work for a tech for good start-up based in London, on a mission to create digital solutions that have a real impact. The successful candidate will possess the following skills and experience Frontend: Vue.js Backend: Node.js, Express, M…",97648.17,97648.17,,2025-04-11T04:27:25Z,https://www.adzuna.co.uk/jobs/land/ad/5139961518?se=lMpF_e0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=74DE2C20EA12CB8AADEB1D46367FAC43CD206100,IT Jobs,node.js,gb,node.js,standard,False,False
"Software Engineer II (Node.js, TypeScript, React.js, AWS)",G-P,"Northern Ireland, UK","About Us Our leading SaaS-based Global Growth Platform™ enables clients to expand into over 180 countries quickly and efficiently, without the complexities of establishing local entities. At G-P, we’re dedicated to breaking down barriers to global business and creating opportunities for everyone, everywhere. Our diverse, remote-first teams are essential to our success. We empower our Dream Team members with flexibility and resources, fostering an environment where innovation thrives and every c…",51940.34,51940.34,,2025-04-07T16:10:17Z,https://www.adzuna.co.uk/jobs/details/5133572372?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,True,True
Senior Full Stack Developer – Node.js/React.js (Linux),siemens,UK,"Required Skills: Proven experience in software development of larger software products Proven experience in Linux development environments Good hands-on programming experience in JavaScript / Nodejs code. Prior experience in developing front end using react.js and backend services using node.js modules. Good in database management (mysql, sql, nosql) Good knowledge on repository management tools like Git, Bit Bucket, etc. Good knowledge on CI/CD and DevOps Excellent debugging skills/strategies.…",45323.74,45323.74,,2023-11-13T22:01:13Z,https://www.adzuna.co.uk/jobs/details/4430366546?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
Nodejs Developer,Explore Group,"London, UK","Node.js Developer Location : London - 4 days a week in the office Job Type : Full-Time Currently working with an AI-powered technology company that provides innovative infrastructure solutions for professionals. Our platform empowers businesses and professionals to optimise workflows, streamline operations, and leverage cutting-edge artificial intelligence to solve complex challenges. The team are now looking for a Node.js Developer to join our growing team and contribute to the development of …",54889.13,54889.13,,2025-04-11T04:28:14Z,https://www.adzuna.co.uk/jobs/land/ad/5139962461?se=Plqv_-0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=6FBB8855DC5C972CDFE09B98ECD725B8A8493410,IT Jobs,node.js,gb,node.js,standard,False,False
NodeJs Developer,Arrows,"London, UK","NodeJS Developer - NodeJS Engineer - Data - TDD - AWS - 6 Months - Paying up to £650 (Inside IR35) - Hybrid You will be an integral part of the backend engineering team, building and developing the tooling and pipelines that form their data ingestion and modelling machine. Paying up to £650 (Inside IR35) depending on experience. Essential Skills: Must have signficant commercial experience with Node.JS Must have strong commercial experience with JavaScript ideally with ES6/7 features Also experi…",73694.86,73694.86,contract,2025-05-01T06:53:47Z,https://www.adzuna.co.uk/jobs/land/ad/5171929939?se=Plqv_-0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=C9A1BD7BA998599B0118FC374E50B68FA55E69D3,IT Jobs,node.js,gb,node.js,standard,False,False
SAP Sovereign Cloud Automation Quality Lead - WebApp (Node.js & React),SAP,"South East England, UK","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …",78155.2,78155.2,permanent,2025-04-18T20:19:47Z,https://www.adzuna.co.uk/jobs/details/5152335124?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
SAP Sovereign Cloud Senior Quality Specialist - WebApp (Node.js & React),SAP,"South East England, UK","We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your …",73178.5,73178.5,permanent,2025-04-18T20:19:41Z,https://www.adzuna.co.uk/jobs/details/5152334919?utm_medium=api&utm_source=e1ad5111,IT Jobs,node.js,gb,node.js,standard,False,False
