title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Chief Software Engineer,Visa Inc,"Belfast, Northern Ireland","Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose to uplift everyone, everywhere by being the best w…",69293.52,69293.52,,2025-04-04T07:08:05Z,https://www.adzuna.co.uk/jobs/land/ad/5128718488?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=A8EC379A3E57F349AA8D19A733D5E783D70D7678,IT Jobs,chief
Chief Information Security Officer,FCDO Services,"Hanslope, Milton Keynes","Chief Information Security Officer £58,123 plus £1,750 location allowance and excellent benefits, including Civil Service pension Full time Based at Hanslope Park near Milton Keynes, with the flexibility of hybrid working depending on business need Free shuttle bus available between central Milton Keynes and Hanslope Park An expert in information security and information risk management, this may be the most unique and important opportunity in your career to date. Not only will you assure data …",55000,55000,permanent,2025-04-07T17:32:31Z,https://www.adzuna.co.uk/jobs/details/5133650419?utm_medium=api&utm_source=e1ad5111,IT Jobs,chief
Chief Engineer,Leidos,"London, UK","Leidos is expanding in the National Security and Defence domain and are looking for a DV cleared Chief Engineer to support one of our existing delivery programmes based in the UK working across sites in Farnborough, Cambridgeshire and SW London. The Chief Engineer has overall responsibility for all engineering activities on the project and is part of the project leadership team. You will be leading a team of highly skilled and highly motivated individuals delivering solutions based on a large r…",67172.48,67172.48,,2025-01-25T13:22:50Z,https://www.adzuna.co.uk/jobs/land/ad/5023955226?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=1DF517F3B46CEA30197232C2BD8D24C4EA9ADDC0,IT Jobs,chief
Chief Engineer,Leidos,"Cambridge, Cambridgeshire","Leidos is expanding in the National Security and Defence domain and are looking for a DV cleared Chief Engineer to support one of our existing delivery programmes based in the UK working across sites in Farnborough, Cambridgeshire and SW London. The Chief Engineer has overall responsibility for all engineering activities on the project and is part of the project leadership team. You will be leading a team of highly skilled and highly motivated individuals delivering solutions based on a large r…",63520.04,63520.04,,2025-01-25T13:23:07Z,https://www.adzuna.co.uk/jobs/land/ad/5023955448?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=4F18BEE0BB38D085EEAADDAEBBC20501F4A30937,IT Jobs,chief
Chief Engineer,Leidos,"Farnborough, Hampshire","Leidos is expanding in the National Security and Defence domain and are looking for a DV cleared Chief Engineer to support one of our existing delivery programmes based in the UK working across sites in Farnborough, Cambridgeshire and SW London. The Chief Engineer has overall responsibility for all engineering activities on the project and is part of the project leadership team. You will be leading a team of highly skilled and highly motivated individuals delivering solutions based on a large r…",65643.34,65643.34,,2025-01-25T13:23:05Z,https://www.adzuna.co.uk/jobs/land/ad/5023955395?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=798FEACA48684032A68E93EF88DD59732550A385,IT Jobs,chief
Chief Financial Officer,AR Hine Associates,"Manchester, Greater Manchester",Client is a PE Backed niche service business with a turnover of c£15m The business has now reached the stage where it is seeking a new Chief Financial Officer (CFO) to help lead the business into its next stage of development. The CFO will be a critical appointment as part of that development. The Role of CFO To play an active role as CFO on the main board and contribute to all aspects of day-to-day and long-term strategy decisions where appropriate. Take an active lead in managing the PE House…,63604.9,63604.9,,2025-04-15T08:33:26Z,https://www.adzuna.co.uk/jobs/land/ad/5145303069?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=FA003B1331561F93B8F62C3E712FE593A645D8C9,Accounting & Finance Jobs,chief
Chief Engineer,Hilton Leeds,"Leeds, West Yorkshire","WELCOME TO A WORLD OF OPPORTUNITIES AT THE WORLD'S 1 BEST WORKPLACE, AWARDED BY GREAT PLACE TO WORK & FORTUNE.- No two days or two hotels are the same, but our spirit and passion for hospitality always brings all our teams together to create a culture of inclusiveness, positivity and drive to achieve our common goal. To share the light and warmth of hospitality. With amazing training, resources and support from both managers and colleagues, there is always an opportunity to develop and grow. WO…",52116.04,52116.04,,2025-04-17T20:18:18Z,https://www.adzuna.co.uk/jobs/land/ad/5150458738?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=B4A694E829287F8358CDA2F4605D34B694D70767,Hospitality & Catering Jobs,chief
Chief Officer Town Clerk,Ad Warrior,"Wales, UK","Chief Officer (Town Clerk) Location: Barry Salary: Scale LC4 (Points 50-54 £62,377 to £70,065 per annum) (Pay award pending from 1st April) Hours: Full Time (37 Hours Per Week) The Town Council is committed to serving the people of the town, by providing essential facilities and fostering community development and well-being for the residents. They are the largest Town Council in Wales, made of up 22 elected members, and served by 30 members of staff. The Council provides cemetery services, man…",70000,70000,permanent,2025-04-11T13:48:34Z,https://www.adzuna.co.uk/jobs/details/5140477938?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Officer - Legal and Governance,Rugby Borough Council,"New Bilton, Rugby","Chief Officer - Legal and Governance £67,243 - £78,011 (including Statutory Role Allowance of £5,978) Full time 37 hours a week Rugby Borough Council is dedicated to both community and colleague growth with a commitment to creating a Thriving, Fairer, Greener and Healthier Borough. With a focus on wellbeing and personal development, we offer a range of career opportunities where you can take pride in the positive changes you help create. Join an organisation committed to the success of one of t…",75000,75000,permanent,2025-04-05T05:35:35Z,https://www.adzuna.co.uk/jobs/details/5130680686?utm_medium=api&utm_source=e1ad5111,Legal Jobs,chief
Chief Executive,HARRIS HILL EXECUTIVE SEARCH,"Shropshire, West Midlands","Harris Hill is delighted to be working with Shropshire Youth Support Trust (SYST) to recruit its new Chief Executive Officer. SYST is a registered Charity that provides a wide range of support for young people in Shropshire, including Telford and Wrekin, aged between 16 – 30 years, who are not in education, employment, or training. SYST supports and empowers young people across Telford & Wrekin, Shropshire to identify their unique strengths and passions, whilst giving them the tools to sustain …",55000,55000,permanent,2025-04-12T03:32:26Z,https://www.adzuna.co.uk/jobs/details/5141588738?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief of Staff,Liverpool City Region Combined Authority,"Low Hill, Liverpool","About the Role We’re looking for an exceptional individual to become the Chief of Staff to the Mayor of the Liverpool City Region. The Chief of Staff will serve as a trusted adviser to the Mayor, playing a critical role in supporting the work and vision of the Mayor, collaborating within and outside the Combined Authority, ensuring the effective running of the Mayor’s office. You will report directly to the Chief Executive and work closely with the Executive Directors and their teams. About the…",0,113319,permanent,2025-04-01T02:25:33Z,https://www.adzuna.co.uk/jobs/details/5120618390?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Executive,Homes for Wells,"Holkham, Wells-Next-The-Sea",HOMES FOR WELLS is a small local Housing Association in the beautiful town of Wells-next-the-Sea. We house local key workers in affordable rented accommodation and currently manage around 30 properties. We are a Charitable Community Benefit Society a CLT and a RSL. We have a board of volunteers and two part time staff – a Chief Executive and an Administrator. We are seeking a new Chief Executive to be responsible for the day to day running of the organisation. The successful applicant will have…,45000,50000,permanent,2025-04-12T03:32:26Z,https://www.adzuna.co.uk/jobs/details/5141588746?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Executive,Premier League Charitable Fund,"London, UK","This is a fantastic opportunity to join one of the biggest sport charities in the world, and make a difference to the lives of hundreds of thousands of people every year. Launched in 2010 to support the delivery of the Premier League Communities strategy, the Premier League Charitable Fund distributes around £35million a year to professional football club community organisations (CCOs), from the Premier League and partners. As Chief Executive, you will be responsible for leading a team of 30 to…",100000,115000,permanent,2025-04-19T06:47:12Z,https://www.adzuna.co.uk/jobs/details/5152802657?utm_medium=api&utm_source=e1ad5111,Customer Services Jobs,chief
Chief Engineer,Hilton Leeds,"Hyde Park, Leeds","WELCOME TO A WORLD OF OPPORTUNITIES AT THE WORLD'S 1 BEST WORKPLACE, AWARDED BY GREAT PLACE TO WORK & FORTUNE.- No two days or two hotels are the same, but our spirit and passion for hospitality always brings all our teams together to create a culture of inclusiveness, positivity and drive to achieve our common goal. To share the light and warmth of hospitality. With amazing training, resources and support from both managers and colleagues, there is always an opportunity to develop and grow. WO…",50963.61,50963.61,,2025-04-18T06:37:02Z,https://www.adzuna.co.uk/jobs/details/5151107163?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief of Staff,Liverpool City Region Combined Authority,"Merseyside, North West England","About the Role We’re looking for an exceptional individual to become the Chief of Staff to the Mayor of the Liverpool City Region. The Chief of Staff will serve as a trusted adviser to the Mayor, playing a critical role in supporting the work and vision of the Mayor, collaborating within and outside the Combined Authority, ensuring the effective running of the Mayor’s office. You will report directly to the Chief Executive and work closely with the Executive Directors and their teams. About the…",60754.36,60754.36,,2025-04-02T10:55:53Z,https://www.adzuna.co.uk/jobs/details/5123852586?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Executive,Penna Executive Search,"Norfolk, Eastern England","Flood, Drought, and Everything In Between Be Part of the Solution Chief Executive - £Competitive Water Management Alliance – King’s Lynn, Norfolk The Water Management Alliance (WMA) is dedicated to maintaining and improving water level management across lowland environments. We provide flood and drought response services, surface water drainage, and water level management to safeguard communities, businesses, and the environment and reduce flood risk to people, property, infrastructure, and the…",53548.54,53548.54,,2025-04-12T11:25:29Z,https://www.adzuna.co.uk/jobs/details/5141948509?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,chief
Chief Executive,Homes for Wells,"Norfolk, Eastern England",HOMES FOR WELLS is a small local Housing Association in the beautiful town of Wells-next-the-Sea. We house local key workers in affordable rented accommodation and currently manage around 30 properties. We are a Charitable Community Benefit Society a CLT and a RSL. We have a board of volunteers and two part time staff – a Chief Executive and an Administrator. We are seeking a new Chief Executive to be responsible for the day to day running of the organisation. The successful applicant will have…,44139.58,44139.58,,2025-04-13T11:45:06Z,https://www.adzuna.co.uk/jobs/details/5143139854?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Executive,Memcom Executive,"London, UK","This is an exceptional opportunity to lead a dynamic, values-led professional body at a time of great momentum, ambition and possibility. With a growing membership of over 36,000 and a proud history of advancing occupational therapy for over 90 years, the Royal College of Occupational Therapists (RCOT) stands at the forefront of supporting one of the most impactful and human-centred professions in health and social care. We’re seeking a visionary, energetic and transformational Chief Executive …",63658.18,63658.18,,2025-04-16T17:53:40Z,https://www.adzuna.co.uk/jobs/details/5147552483?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,chief
Chief Executive,Immigration Law Practitioners Assoc,"London, UK","The Chief Executive has overall responsibility for the management, strategic direction, and visionary leadership of the Immigration Law Practitioners’ Association (ILPA). They will drive organisational sustainability and impact by: Setting, with the Committee of Trustees, the overall direction of ILPA and developing both all-encompassing and project aligned strategies and outcomes. Managing ILPA’s day to day operations. Managing human resource matters, including reporting lines and working with…",49087.75,49087.75,,2025-04-11T11:09:17Z,https://www.adzuna.co.uk/jobs/details/5140324143?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Executive,Tees Valley Combined Authority,"North Yorkshire, Yorkshire And The Humber","Chief Executive Tees Valley Combined Authority £160,000 pa We are Tees Valley. Anything is Possible. Tees Valley Combined Authority is driving transformational change across the five boroughs of Darlington, Hartlepool, Middlesbrough, Redcar & Cleveland and Stockton-on-Tees. Backed by an investment pot of £1.7billion, the organisation is tasked with creating jobs, growing the economy and changing lives through its responsibility and funding over areas such as business support; inward investment;…",61552.34,61552.34,,2025-04-06T11:09:45Z,https://www.adzuna.co.uk/jobs/details/5132277828?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Engineer,AXIOM HOSPITALITY LIMITED,"The City, Central London","Salary - £50,000 per annum We are currently recruiting for a Chief Engineer to join our Truly Talented team. As a Chief Engineer, you will be responsible for the upkeep, maintenance, and management of all areas of the hotel, including energy conservation. You will use your leadership skills to inspire your team and provide a seamless guest experience every time. What we offer £50,000 per annum Permanent, full-time contract Your role The role requires someone who will be hands-on with repair and…",44772.81,44772.81,permanent,2025-04-15T17:32:16Z,https://www.adzuna.co.uk/jobs/details/5145898619?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief Executive,Alzheimer's Society,"London, UK","Dementia is the biggest health and social care challenge of our time. Alzheimer’s Society is committed to supporting people with dementia who face some of the hardest and most frightening times in their lives. It is the only dementia charity giving vital support to people who need it, while also funding groundbreaking research and campaigning to make dementia the priority it should be. We have made significant progress, and strong foundations are in place to enable another leap forward in achie…",58944.31,58944.31,,2025-04-01T22:41:53Z,https://www.adzuna.co.uk/jobs/details/5122923639?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,chief
Chief Executive,CHARITY PEOPLE,"Merseyside, North West England","Could you bring the passion and leadership we need to drive forward a pioneering wellbeing and advocacy charity for BAME and refugee communities in Liverpool? Salary | £50,000 Liverpool | Mostly onsite, with potential for some homeworking Contract | Permanent, 37.5 hours full-time or reduced hours considered Benefits | 28 days holiday (bank), 8% pension contribution (3% from employer) Culture | Flexible, life and family-friendly We're looking for a new Chief Executive : a compassionate and visi…",52750.23,52750.23,permanent,2025-04-19T12:03:43Z,https://www.adzuna.co.uk/jobs/details/5153150659?utm_medium=api&utm_source=e1ad5111,Charity & Voluntary Jobs,chief
Chief Engineer,Hilton Garden Inn,"Hounslow, London","About us Hilton Garden Inn London Heath r ow is the only h otel with direct access to Terminal 2 and is directly connected to the underground, mainline and Elizabeth Line . The h otel has 369 rooms and some exciting food and b everage outlets , including the R unway Bar , which offers amazing views of the airplanes ta king off and land ing . It has five conference rooms for up to 65 people and features a state-of-the-art fitness centre. A bit about what you will do The Chief Engineer in our sty…",60348.23,60348.23,,2025-04-01T16:30:46Z,https://www.adzuna.co.uk/jobs/details/5121675953?utm_medium=api&utm_source=e1ad5111,Maintenance Jobs,chief
Chief Engineer,Crowne Plaza and Holiday Inn Express - T4,"Hounslow, London","About us Holiday Inn Express and Crowne Plaza Terminal 4 is a dual brand hotel connected to terminal 4 via a covered walkway. It is directly connected to the underground, mainline and Elizabeth line. One side is the Holiday Inn London Heathrow Express featuring 457 bedrooms, an express bar and café, offering all-day dining with simple, honest food, and a lively bar. The other side is the upscale Crowne Plaza London-Heathrow Hotel with 304 elegant bedrooms, 13 suites and 4 high-tech meeting room…",56453.66,56453.66,,2025-04-04T22:48:15Z,https://www.adzuna.co.uk/jobs/details/5130060730?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief Executive,LHH Recruitment Solutions,"Glasgow, Scotland","Chief Executive Salary – £151,816 (under review) Location – Glasgow/Hybrid with regular travel throughout Scotland and across the UK. The Scottish Police Authority is seeking an exceptional leader who can take the organisation through its next important chapter. As an experienced senior leader, you will play a key role in building capability and performance within one of Scotland’s most important public bodies, overseeing the second largest police service in the UK, Police Scotland. The Authori…",151816,151816,,2025-04-10T16:44:53Z,https://www.adzuna.co.uk/jobs/land/ad/5138922326?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=0E8F0CFB8E93B5B0DFFCD8B2099610CAA4233E05,HR & Recruitment Jobs,chief
Chief Executive,Eden Scott,"Cumbernauld, North Lanarkshire","Chief Executive Craighalbert Centre The Scottish Centre for Children with Motor Impairments Cumbernauld At the heart of everything we do is a passion for improving the lives and outcomes of Scotland's children and young people. Our mission is simple, to advance practice in Scotland so that children with complex communication, learning, health and care needs achieve their full potential. This is an exciting time to join the Craighalbert Centre. Over the coming years, we will be launching a range…",73000,85000,,2025-04-10T12:38:56Z,https://www.adzuna.co.uk/jobs/land/ad/5138616203?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=1595A02D9DE701CBE3E13AE93E545E927B71E076,Healthcare & Nursing Jobs,chief
Party Chief C,Oceaneering,UK,"Company Profile Oceaneering is a global provider of engineered services and products, primarily to the offshore energy industry. We develop products and services for use throughout the lifecycle of an offshore oilfield, from drilling to decommissioning. We operate the world's premier fleet of work class ROVs. Additionally, we are a leader in offshore oilfield maintenance services, umbilicals, subsea hardware, and tooling. We also use applied technology expertise to serve the defense, entertainm…",49968.16,49968.16,,2025-03-28T23:49:04Z,https://www.adzuna.co.uk/jobs/land/ad/5116995945?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=55C159669165250A361E9FCC4F6D44BA1F679521,"Energy, Oil & Gas Jobs",chief
Chief Financial Officer,Satis Education Ltd,"Hertfordshire, Eastern England","Chief Financial Officer Danes Educational Trust Contract: Full-time, permanent Work Pattern: Monday – Friday (40 hours per week- full time/full year) Salary: E25 (£91,205) – E29 (£100,444) Responsible to: Chief Operating Officer Location: Chorleywood, Hertfordshire We are looking to appoint an experienced CFO to be responsible for the financial sustainability and development of the Trust. Danes Educational Trust is a well-regarded multi-academy trust based in Hertfordshire. There are currently …",25000,91205,permanent,2025-04-18T05:16:29Z,https://www.adzuna.co.uk/jobs/details/5151039584?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Financial Officer / Chief Operating Officer,Ashmole Trust,"London, UK","Chief Financial Officer / Chief Operating Officer Salary: Pay Band £66,705 - £70,562 (actual) Full Time (36 hours per week) Term Time  10 days Ashmole Trust was created upon the foundation stones of two excellent schools – primarily Ashmole Academy and subsequently, Ashmole Primary. In September 2024, Osidge School, an excellent local Primary, joined our Trust. All of these schools demonstrate and deliver excellence in everything that they do. For us, this means excellence in learning outcomes,…",73585.09,73585.09,,2025-04-01T22:41:52Z,https://www.adzuna.co.uk/jobs/details/5122923586?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Financial Officer (STUDIO ULSTER),VANRATH,"Belfast, Northern Ireland",Chief Financial Officer (STUDIO ULSTER) VANRATH are delighted to be working exclusively with Studio Ulster to recruit a strategic Chief Financial Officer (CFO) to take on a pivotal role steering the financial helm of the organisation. This is a one-of-a-kind opportunity in Northern Ireland. Studio Ulster Ltd is a ground-breaking large-scale Virtual Production creative technology company established in early 2024 and launching to market in Q4 2024 in Northern Ireland. This new company will provi…,100000,100000,,2025-04-20T05:08:58Z,https://www.adzuna.co.uk/jobs/land/ad/5154132995?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=0C3DC4179C65A9D2D67BEE23231101DA3A5A1F68,Accounting & Finance Jobs,chief
Chief Steward,Advanced Resource Managers,"Scotland, UK","Job Title: Chief Steward Contract Type: Seasonal (May - October) ARM are recruiting for a Chief Steward to join our Paddle Steamer client for a seasonal contract As Chief Steward, you will be responsible for: The management of all catering requirements onboard. Ensuring compliance of all Food Hygiene and Safety Legislation. Ordering and control of catering stores. Ensuring customer satisfaction. Carrying out emergency duties associated with the operation. For this role you must have: Residence …",40558.72,40558.72,,2025-04-05T07:35:03Z,https://www.adzuna.co.uk/jobs/land/ad/5130856182?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=9EDA7010EFCAB034EB6E9A70EAA3FBF848A003F6,Hospitality & Catering Jobs,chief
Assistant Chief Steward,The Landmark Hotel London Ltd,"North West London, London","Enrich the Journeys of our People and our Guests as our Assistant Chief Steward  The Landmark London looks for unique individuals to join a team full of energy and passion, where we value your strengths and growth potential. This could be your moment to become a part of our journey We are located opposite Marylebone station and a short walk from Baker Street and Edgware Road stations. Some of thebrilliant benefitsyou will enjoy as a Assistant Chief Steward are: Annual earnings to £35,500.00 (£3…",30000,30000,,2025-03-29T08:06:00Z,https://www.adzuna.co.uk/jobs/land/ad/5117661074?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=30C221E84102E6E2FDBCE05FE495A2A469BFF616,Hospitality & Catering Jobs,chief
Chief Host/Hostess,Paragon Talent,"Bath, Bath & N E Somerset",Chief Host/Hostess Needed for a luxury Brasserie in Bath Our amazing client is in search of an experienced Chief Host/Hostess to lead their Restaurant reception team of 4. This property is an extremely busy outlet catering for up to 120 covers per service. You would be in charge of welcoming all guests and large bookings. This venue is very much focused on luxury lifestyle so requires an operator who can lead from the line as a true people leader and create memorable dining experiences consiste…,35000,35000,,2025-03-28T20:06:31Z,https://www.adzuna.co.uk/jobs/land/ad/5116608372?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=0ECD0F4B34D6184EDF3970C4973F84DEDA235F04,Hospitality & Catering Jobs,chief
Assistant Chief Engineer,Renaissance London Heathrow,"Hounslow, London","About us With 710 spacious, soundproofed bedrooms, amazing runway views and a great selection of Food and Beverage outlets, Renaissance London Heathrow is the perfect location for airport travellers. The hotel has 15 well-appointed conference and meeting rooms, catering for up to 600 delegates. It offers a large gym facility, business centre and on-site parking with ample spaces for both guests and employees of the hotel. A bit about what you will do Assistant Chief Engineers in our stylish hot…",49815.72,49815.72,,2025-04-18T07:24:52Z,https://www.adzuna.co.uk/jobs/land/ad/5151229028?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=DEFA132C3152B20BF83B7C451A33C52F3670600C,Hospitality & Catering Jobs,chief
