title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Ingénieur Structures H/F,Alphea Conseil,"Compiègne-Nord, Compiègne","Le BTP est un secteur qui vous passionne ? Vous êtes spécialisé en structures ? Vous souhaitez intégrer une PME constamment en développement ? Je vous invite à poursuivre votre lecture, j'ai LE poste qu'il vous faut ! Je recherche un(e) Ingénieur(e) Structures pour l'un de mes clients basé à Compiègne ! Avant de vous parler des missions, j'aimerais vous parler de l'entreprise. Le réseau est aujourd'hui composé de 3 agences en France et 33 collaborateurs. Il s'agit donc d'une entreprise familial…",60000,70000,,2025-04-29T08:00:38Z,https://www.adzuna.fr/land/ad/5168040779?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=DBA8261E6D2C6F8B5B766EC3CD3D01EB6C328367,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structures architecturées 12 mois (H/F),ONERA,"Châtillon, Antony","L’ONERA, acteur central de la recherche aéronautique et spatiale, emploie plus de 2000 personnes. Placé sous la tutelle du ministère des Armées, il dispose d’un budget de 266 millions d’euros (2022), dont plus de la moitié provient de contrats d'études, de recherche et d'essais. Expert étatique, l’O",,,permanent,2025-05-01T22:09:41Z,https://www.adzuna.fr/land/ad/5174602344?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=51733C1B89C343D0D36D34386879434B7D55CE18,Emplois Ingénierie,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Bois H/F,asap.work,"Rhône, Auvergne-Rhône-Alpes","Nous recherchons un Ingénieur structure Bois (H/F) sur Lyon. Tu assureras la conception et le calcul des structures en bois pour divers projets de construction. Tes futures missions : - Concevoir les structures en bois en respectant les normes en vigueur. - Réaliser des calculs de dimensionnement des éléments de structure. - Collaborer avec l'équipe de projet pour intégrer les contraintes techniques et architecturales. - Participer à l'élaboration des dossiers techniques (plans, descriptifs). -…",35000,40000,,2025-05-04T06:23:29Z,https://www.adzuna.fr/land/ad/5179752483?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=DACD7444CFBDC1978BEE4E6CF3CDDF90349254CB,Emplois Autres/Général,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Métalliques H/F,asap.work,"Hérault, Occitanie","Nous recherchons un Ingénieur Structure Métalliques (H/F) sur Montpellier (34), France. Tu assureras la conception et le dimensionnement des structures métalliques en respectant les normes en vigueur et les contraintes de sécurité. Tes futures missions : - Analyser les besoins des clients et réaliser les études préliminaires - Concevoir et dimensionner des structures métalliques à l'aide de logiciels adaptés - Collaborer avec les équipes de production pour assurer la faisabilité des projets - R…",40000,45000,,2025-05-04T06:23:29Z,https://www.adzuna.fr/land/ad/5179752462?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A64C2902D72D1E95518C1CD256EC35983D79F486,Emplois Autres/Général,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Béton H/F,asap.work,"Rhône, Auvergne-Rhône-Alpes",Nous recherchons un Ingénieur structure Béton (H/F) sur Lyon. Tu seras chargé de concevoir et calculer les structures béton pour divers projets de construction. Tu travailleras en collaboration étroite avec les équipes de maîtrise d'oeuvre et les entreprises de construction pour assurer la viabilité et la sécurité des structures. Tes futures missions : - Conception et calcul des structures en béton en respectant les normes en vigueur. - Réalisation des études de faisabilité et des diagnostics s…,35000,40000,,2025-05-04T06:23:31Z,https://www.adzuna.fr/land/ad/5179752536?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=2C4972BC76C7CFF2776082FA906C8CF2059D1CA3,Emplois Autres/Général,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structures à Lyon H/F,Profila,"Rhône, Auvergne-Rhône-Alpes","Nous recherchons pour notre client, un(e) ingénieur(e) structures à Lyon. Vous intervenez sur des missions de Maîtrise d'oeuvre et d'ingénierie technique de la phase de conception à la phase de réalisation de projets de bâtiments publics, privés de différentes typologies et prioritairement pour une clientèle privée. Les structures à concevoir sont en béton armé, en charpente métallique ou en bois. Vos missions : Vous serez chargé(e) d'effectuer les études techniques de conception en étroite col…",45000,50000,,2025-05-03T05:57:22Z,https://www.adzuna.fr/land/ad/5177846158?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=29E942A4A679A27052DD54D89383F22991AE7966,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure (H/F),ADSEARCH,"Marseille, Bouches-du-Rhône","En bref: Ingénieur Structure (H/F) - Multi matériaux - Moe - Marseille - Cdi Adsearch recrute pour l'un de ses clients, Bureau d'étude spécialisé en les études pluridisciplinaire, un 'Ingénieur structure'. Vous êtes basé sur Marseille et intervenez en toute autonomie sur des projets tertiaires dans la région Paca. Vous êtes en charge de la conception des ouvrages de structures en béton armé et autres matériaux. Vous êtes également amené à réaliser les études d'exécution pour le compte du maitre…",,,permanent,2025-05-04T12:30:35Z,https://www.adzuna.fr/land/ad/5180037588?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=139C40F3F82E626E759E4255BD069CE047717CD2,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure H/F (CDI),PAGE PERSONNEL,France,"Poste : En tant qu'Ingénieur Structure, vos principales missions seront : * Assistance technique ponctuelle ou globale de conception et d'exécution, interne ou externe, * Avant-projets pour dimensionnements et ratios, * Détermination de variantes, * Relation clients et suivi des réalisations, * Expertise, diagnostic et conseil sur ouvrages exécutés, * Veille documentaire et relais de l'information. Salaire avantageux, possibilités d'évolution, télétravail, etc. Profil : De formation Ingénieur e…",,,permanent,2025-04-13T07:47:01Z,https://www.adzuna.fr/land/ad/5143001678?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=C50254ACA7DDFD6AB1653D20D1ADBB9585CCBADF,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,True,True
Ingénieur structure F/H (CDI),AIA LIFE DESIGNERS,France,"Poste : NOS PROJETS, NOS RÉFÉRENCES Vous aurez l'opportunité de travailler sur des projets inspirants et remarquables, dont vous trouverez quelques exemples emblématiques ci-dessous * Projet Tribequa à Bordeaux * Collège d'Arveyres * Médiathèque de Bayonne * Polyclinique Capio Belharra - Bayonne VOTRE MISSION Au sein d'une ingénierie pluridisciplinaire, vous rejoignez une équipe de 12 personnes en ingénierie (projeteurs, Chef de projets TCE, Ingénieurs structure conception et exécution, Recherc…",,,permanent,2025-04-24T04:15:41Z,https://www.adzuna.fr/land/ad/5159374314?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A58F2A104CF076E9CB4BBB75C7B06BA7EA9294F5,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structures H/F (CDI),Hays,France,"Poste : Rattaché au Responsable du Bureau d'études techniques, vous intégrez l'agence de Tarbes, plus précisément l'équipe des services généraux, composée d'une dizaine de personnes. Vous êtes chargé de réaliser les études d'exécution en calcul du béton armé et d'assurer le dimensionnement des ouvrages. Vos missions principales sont : * Analyser la technicité des projets et réaliser les calculs de résistance des matériaux (RDM) et de béton armé. * Modéliser les projets en 3D et réaliser les étu…",,,permanent,2025-04-15T15:46:14Z,https://www.adzuna.fr/land/ad/5145742334?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=ABACD81667F74395FC02FBC91971690A7689D996,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingenieur Structure Navale H/F,NEO2,"Lanester, Lorient","Dans le cadre de notre développement, nous recherchons un Ingénieur Structure Navale pour accompagner nos clients du secteur maritime et naval sur des projets d'envergure. En tant qu'Ingénieur Structure Navale, vous serez amené(e) à : - Concevoir et dimensionner les structures navales (coques, superstructures, renforts, etc.) en conformité avec les réglementations en vigueur (BV, DNV, Lloyd's Register). - Réaliser des calculs de structures statiques et dynamiques (éléments finis, fatigue, vibra…",40000,55000,,2025-04-27T06:10:51Z,https://www.adzuna.fr/land/ad/5165157683?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=8B82C71FD82B3A4DDA2627C42FA369C8A1F0F2B7,Emplois Informatique,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Stage - Ingenieur Structure R&D H/F,Ingérop,"Rueil-Malmaison, Nanterre","Notre unité Bâtiment et Equipements (BAE) est composée de 200 collaborateurs. Nous assurons des missions de conseil, de management et d'ingénierie technique dans toutes les disciplines : Electricité, CVCD, Fluides, Structure, Synthèse, TCE. Nous possédons également des entités spécialisées comme BEEM (équipements médicaux), Intégral Concept (développement durable), Vulcanéo (sécurité incendie), Arcora (structures d'enveloppes et de façades), Cicad (MOEX et OPC). Le département des structures es…",,,,2025-02-04T19:25:56Z,https://www.adzuna.fr/land/ad/5036967656?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=8923E7F6174414B7A9766A1EB7C10491B0A1BB07,Emplois Informatique,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structures Bois H/F,ACIEO,"Péaule, Muzillac","Quelles seront vos missions ? Rattaché(e) au Responsable Bureau d'études charpente, nous sommes à la recherche d'un (e) Ingénieur(e) Structures Bois pour assurer le suivi des études d'ingénierie et de conception. A la recherche des meilleures solutions techniques, vos principales missions seront les suivantes : - Dimensionnement des projets de charpente bois - Réalisation des plans d'exécutions pour divers types d'ouvrages bois - Calculs de structures nécessaires et rédaction des notes de calcu…",,,,2025-04-12T04:09:07Z,https://www.adzuna.fr/land/ad/5141554555?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=FCCD89A4E5874F3C30E49764D34206A6F0A84E91,Emplois Industrie et Construction,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingenieur Structure Naval H/F,Dynames- Tech,"Lanester, Lorient","Missions : - Initier la définition et les clarifications relatives aux Interface interne multi-disciplines et avec le reste de l'équipe structure (communications en Français), - Initier les Interfaces avec le client (en anglais) au travers du Lead Structure du projet. - Participation aux réunions internes et avec le client quand nécessaire, - Organiser et planifier les tâches des activités allouées dans la discipline auprès de l'équipe allouée, - Analyser les problématiques techniques, - Initie…",43000,60000,,2025-02-04T19:30:57Z,https://www.adzuna.fr/land/ad/5037024256?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=FF910C8A7354F5CFD29CF5485D1A7EEA2A2FA8F9,Emplois Fabrication,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Bois H/F,Michael Page,"Saint-Bonnet-de-Joux, Charolles","Rattaché au Chef de Service du Bureau d'Etudes, vous intervenez en phase EXE dans la conception de systèmes constructifs bois. A ce titre, vous aurez pour missions : * L'intervention sur des ouvrages en charpentes lamellées collées, ossatures en bois, CLT ainsi que tous types de systèmes constructifs en bois, * La rédaction des notes de calcul en phase EXE et/ou avant-projet, * La participation à l'élaboration des plans d'exécution avec les Dessinateurs, * La supervision des études de faisabili…",39000,45000,,2025-04-22T06:12:45Z,https://www.adzuna.fr/land/ad/5155878161?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=D04BEFD38468BC33D5A9F09DE5216109A5097397,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Bois à Paris H/F,Profila,"Paris, Ile-de-France","Nous recherchons pour notre client, un(e) Ingénieur structure bois à Paris. Sur ce poste, vous conduirez des études de conception et de calculs de structures en bois (et éventuellement en métal) pour la réalisation de bâtiments (équipements, bureaux, logements). Votre rôle : - Réaliser les calculs de structure en phase de conception (dimensionnement), - Participer aux réunions d'étude avec les intervenants internes et externes (architecte, client), - Gérer les phases d'études et la production d…",40000,60000,,2025-05-03T05:57:22Z,https://www.adzuna.fr/land/ad/5177846136?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A7128BCD0DA6900101F2DF55491E89CD40713A1C,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structure béton H/F,G2RH,"Guérande, Saint-Nazaire","Gaël ROBIN, Fondateur et Gérant du cabinet G2RH, recrute un Ingénieur structure béton H/F en CDI pour une société d’Ingénierie de la Construction basée sur la côté, à proximité de Guérande (44). Notre partenaire, historiquement implanté en Loire-Atlantique et présent sur le grand ouest, est reconnu pour son expertise en étude de projets publics ou privés, de construction ou rénovation de bâtiments divers. Il est capable d’intervenir en phase d’étude et / ou d’exécution, en garantissant la fiabi…",,,permanent,2025-05-01T12:25:27Z,https://www.adzuna.fr/land/ad/5172704335?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=064CE4CBE2571E203E61F9C06E506974F56D4F51,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure H/F,ON COMMENCE QUAND ?,"Morbihan, Bretagne","Au sein du pôle béton, vos missions en tant qu'Ingénieur Béton, seront les suivantes : - Missions de maîtrise d'oeuvre (conception, faisabilité, conception parasismique, modélisation de structures béton, collaboration avec l'architecte et l'équipe de MOE), - Missions d'exécution (encadrements de projeteurs, calculs d'exécution, modélisations des structures, mises au point avec les entreprises de Gros Œuvre), - Missions d'études menées sous la responsabilité du dirigeant et du chef de projet au …",40000,50000,,2025-02-04T19:30:33Z,https://www.adzuna.fr/land/ad/5037021978?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=8C7BAAC26C09D8B6EDF29488E580AB91D6B24966,Emplois Industrie et Construction,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Bois H/F (CDI),MICHAEL PAGE,France,"Poste : En tant qu'Ingénieur Structure Bois MOE, vous pilotez des projets de construction et réhabilitation de bâtiments en structure bois, de la conception à la levée des réserves. À ce titre, vous : * Représentez le bureau d'études auprès des clients, Architectes et entreprises, * Réalisez les études du lot structures bois : conception, pré-dimensionnement, rédaction des pièces écrites (DCE, ACT, DET, visa, DOE), * Apportez votre expertise sur les choix techniques, le dimensionnement des équi…",,,permanent,2025-04-19T12:01:38Z,https://www.adzuna.fr/land/ad/5153107239?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=79DB86E3D22D1A00037B6C39A20D019B23353001,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structure béton H/F,Adsearch,"Lyon, Rhône",- EN BREF - Ingénieur structure Béton confirmé H/F - Lyon Vos missions seront les suivantes - Consultation et analyse des documents techniques - Etude d'EXE des structures (projets variés : Tertiaire et Industrie) - Calcul sismique AD et arche - Etablissement des principes de dimensionnement et d'implantation des ouvrages. Ce poste d'Ingénieur structure béton H/F est à pourvoir immédiatement en CDI. Salaire à définir en fonction de votre expérience  de nombreux avantages TRES attractifs. Le cab…,,,permanent,2025-05-01T12:24:46Z,https://www.adzuna.fr/land/ad/5172697012?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=EF8FEBBB941C2E6114AB9185B3B8C10C4AB01514,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure béton H/F,ADSEARCH,"Clermont-Ferrand, Puy-de-Dôme","- EN BREF - Ingénieur Structure H/F - Clermont Ferrand (63) - CDI Le cabinet de recrutement Adsearch, recrute pour son partenaire, un Ingénieur Structure H/F en CDI à Clermont-Ferrand. Vous intégrez un bureau d'études jeune, dynamique et en plein développement opérant sur tout le secteur national à travers une large variété de missions dans le domaine de l'ingénierie TCE. Intégrer cette entreprise c'est prendre part à de beaux projets avec pour objectif de bâtir le monde de demain. Cette struct…",,,permanent,2025-05-01T12:24:13Z,https://www.adzuna.fr/land/ad/5172687145?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=919AF5E677D75681F93A67D6E069392B37744F75,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structure métallique H/F,ADSEARCH,"La-Talaudière, Saint-Etienne","- EN BREF - Ingénieur structure métallique H/F - La Talaudière (42) - Projets variés Adsearch Lyon recrute pour son partenaire, Cabinet d'Ingénierie spécialisé en structure, un Ingénieur structure métallique H/F à La Talaudière (42) men CDI. En binôme avec un Projeteur structure métallique, vous êtes en charge de la conception de tous types de projets privés/publics (bâtiments publics, industriels, groupes scolaires, EHPAD, etc). Dans le cadre d'un développement d'activité, vous réalisez les mi…",,,permanent,2025-05-01T12:24:46Z,https://www.adzuna.fr/land/ad/5172696941?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=2DDF015B77E654B23B742F6A34AD5719B98D9E77,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structure béton (H/F),ADSEARCH,"La Rochelle, Charente-Maritime","En Bref : La Rochelle - CDI - Ingénieur structure béton (H/F) - Cabinet de MOE Johanna, notre consultante spécialiste en Ingénierie de la Construction recrute pour l'un de ses clients, un Ingénieur structure béton (H/F) à La Rochelle. Notre client : est un cabinet de Maîtrise d'Œuvre, constitué d'une équipe de 65 personnes réparties sur 4 agences. Ils sont à la recherche d'un ingénieur spécialisé en structure béton pour rejoindre leur équipe dynamique. Fondée il y a 40 ans, leur entreprise béné…",,,permanent,2025-05-02T12:26:54Z,https://www.adzuna.fr/land/ad/5175953766?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=D5B57C7A86A714CB1690B98BDB45647325454D27,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure bois F/H,ADSEARCH,"Grenoble, Isère","EN BREF : Notre client, important Bureau d'Etudes Techniques en Structure Béton, Bois et Métal, recherche dans le cadre de son développement un Ingénieur Structure bois F/H. Vos missions : - Vous réalisez les calculs de structures et les plans de structures sommaires. - Vous êtes en charge de la rédaction de rapports détaillés et de la réalisation de sondages sur des ouvrages existants. - Vous réalisez des modélisations, des notes de calcul et des plans sommaires de structures béton, dans le ca…",,,permanent,2025-05-01T12:24:44Z,https://www.adzuna.fr/land/ad/5172696419?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=570ACDA5D5506028FBE475C25D46A7FBFE76542D,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur Structure Sénior (H/F),ADSEARCH,"Toulouse, Haute-Garonne","En bref : Ingénieur Structure Expérimenté (H/F) - CDI - Toulouse - 45K€ - 50K€ selon profil et expérience - Conception, dimensionnement, gestion de projet, coordination, EXE La division construction de notre bureau de Toulouse recherche pour son client, une entreprise dynamique et en pleine croissance, un Ingénieur Structure Expérimenté (H/F) sur Toulouse. VOS MISSIONS Vous intégrerez une équipe avec une bonne ambiance. Vous aurez l'occasion de travailler sur des sujets variés et complexes. Vou…",,,permanent,2025-05-01T12:24:13Z,https://www.adzuna.fr/land/ad/5172687218?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=30B4792586813F52EDD22497B76DB678026BCB48,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
Ingénieur structure béton H/F,ADSEARCH,"Clermont-Ferrand, Puy-de-Dôme","- EN BREF - Ingénieur Structure béton F/H - CDI - Structure d'envergure régionale - Clermont Ferrand (63) Le cabinet Adsearch recrute pour l'un de ses partenaires, un Ingénieur Structure Béton Armé F/H en CDI à Clermont Ferrand (63). Au sein d'un groupe d'ingénierie reconnu pour son savoir-faire, vous intégrez le bureau d'études pluridisciplinaire dynamique situé à Clermont Ferrand, en plein développement sur le secteur Auvergne Rhône Alpes. Vos missions : - Consultation et analyse des document…",,,permanent,2025-05-04T12:30:35Z,https://www.adzuna.fr/land/ad/5180037617?se=pFxYHfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6D237F15CD8B8B0A99DF8FAA2CCBA2C7FB7F4BDD,Unknown,ingénieur de structures,fr,ingénieur de structures,standard,False,False
