title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
CTO/DevOps Lead,ADLIB Recruitment,"St. Augustines, Bristol","Join a small fully remote UK based business committed to growth, integrity, and collaboration. Highly supportive working environment with a focus on improving and learning new skills, as well as employee wellbeing. Very impressive staff retention rates people LOVE working here! I am working very closely with a technology company servicing the worlds major entertainment and music brands, founded in 2004. Over the past 20 years, the team has developed platforms for over 50 global clients and agen…",100000,100000,permanent,2025-04-16T17:58:48Z,https://www.adzuna.co.uk/jobs/land/ad/5147556015?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=599ED24FB814F37B1A08EDFA2C4DF6BD3C5F5B1B,IT Jobs,devops,gb,devops,standard,True,True
Junior DevOps Engineer,Sparta Global Limited,"Plymouth, South West England","About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",30000,30000,permanent,2025-04-02T17:12:27Z,https://www.adzuna.co.uk/jobs/land/ad/5124490581?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=CA56D338F2F1B9B56FC397B8FFD7707F866FC454,IT Jobs,devops,gb,devops,standard,False,True
"DevOps Engineer - Active SC Clearance, Cloud",HAYS,"London, UK","DevOps Engineer - Active SC Clearance, Cloud, Kubernetes DevOps Engineer - Active SC Clearance, Cloud, Kubernetes, CI/CDUp to £550 per day (Inside IR35 - Umbrella)London / Primarily Remote6 months My Client is an International Consultancy, who require Senior DevOps Engineer that holds Active SC (Security) Clearance, with AWS, Kubernetes and CI/CD skills to work closely with a key end client. Key Requirements: Active Security Clearance (SC) Proven experience as a Senior DevOps Engineer Expertise…",143000,143000,contract,2025-05-04T11:55:25Z,https://www.adzuna.co.uk/jobs/land/ad/5180046570?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=B6B45CD378F6A3449785C3D9D7B6D0BEEA1DABCC,IT Jobs,devops,gb,devops,standard,True,True
DevOps Engineer (DV Clearance),Ernest Gordon Recruitment,"London, UK","DevOps Engineer (DV Clearance) UK Wide - Remote £75,000 - £90,000  Training  Progression  Company Benefits Are you a DevOps Engineer with developed vetting looking to join on of the worlds most renowned multinational technology businesses where you will be working on some of the world's most TOP SECRET software and defence contracts? Do you want to join an organisation where you are in control of how quickly you progress with access to constant personal and professional development opportunitie…",90000,90000,permanent,2025-04-12T09:48:16Z,https://www.adzuna.co.uk/jobs/land/ad/5141916538?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=6A265B58DF9CA947D4F5D7B0057FEC9730176E2D,IT Jobs,devops,gb,devops,standard,True,False
Senior DevOps Engineer SC,Queen Square Recruitment Limited,"Leeds, West Yorkshire","Job Title: Senior DevOps Engineer (SC Cleared or Eligible) Location: Hybrid Remote & Leeds (Yorkshire and the Humber) Contract Type: 6-Month Contract Clearance: SC Cleared or Eligible Day Rate: £475£525/day inside IR35 Start Date: ASAP About the Role: We're hiring a Senior DevOps Engineer to join a fast-paced public sector digital transformation programme. This is an opportunity to work on high-impact cloud-native services hosted in AWS, supporting millions of users across the UK. You'll join a…",123500,136500,contract,2025-05-08T19:18:48Z,https://www.adzuna.co.uk/jobs/land/ad/5189003263?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=AB994EC4DE5F3AC1555287110C08C906C4724600,IT Jobs,devops,gb,devops,standard,True,False
DevOps - Full Stack Engineer,LA International Computer Consultants Ltd,"Sheffield, South Yorkshire","DevOps - Full Stack Engineer Hybrid working (60% office - 40% remote) 7 Month contract initially, good scope for extension £450 - £475 P/D (Umbrella-PAYE) One of our blue chip clients are looking for a DevOps - Full Stack Engineer to join the team on a long term programme of work. Key Responsibilities: Solid experience of experience in CI/CD Advanced knowledge and experience using CloudBees Jenkins (Installation, configuration and administration) Experience of Cloud Platforms specifically Googl…",117000,123500,contract,2025-04-16T17:58:48Z,https://www.adzuna.co.uk/jobs/land/ad/5147556021?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=97FD6194D65821A0843BC2EE40113D11A1E2031F,IT Jobs,devops,gb,devops,standard,True,False
Senior GCP DevOps Engineer,Spectrum It Recruitment Limited,"Porters Wood, St. Albans","A Marketplace on a Mission to the Moon We are working with an exciting business on a mission to put themselves at the forefront of digital marketplace consumer services. To rival the corporate, and to put the little people - the merchant and the consumer - at the forefront of business success. Having recently been named as Europe's fastest growing ecommerce company by the financial times and having accumulated many accolades from the tech and marketplace industries, the company is ready to scal…",90000,90000,permanent,2025-05-13T20:09:45Z,https://www.adzuna.co.uk/jobs/land/ad/5197013505?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=CD2EF6D51DB8B5E2D1A677BA29B636CC8C4A9EB9,IT Jobs,devops,gb,devops,standard,False,False
DevOps Architect,Corecom Consulting,UK,"DEVOPS ARCHITECT - FULL REMOTE - UPTO £70,000 (YOU MUST ALREADY BE IN THE UK & SPONSORSHIP WILL NOT BE PROVIDED) DevOps Architect Location: UK Remote (fully) I'm hiring a DevOps Architect to lead the design and delivery of scalable, secure, and cloud-native infrastructure across a high-impact, fast-moving engineering environment. Our client is in the health-tech space; they build platforms that healthcare providers can share clinical and admin info with patients. You’ll play a key role in shapi…",100939.43,100939.43,,2025-05-07T14:26:34Z,https://www.adzuna.co.uk/jobs/land/ad/5185224775?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=314CC1DF5283EDEA261916084B9099FE082CFD8E,IT Jobs,devops,gb,devops,standard,True,False
DevOps Engineer,Noir,"Newcastle Upon Tyne, Tyne & Wear","DevOps Engineer (Tech stack: DevOps Engineer, Azure, Kubernetes, SQL Server, Snowflake, Jira, Bitbucket, Git, CI/CD, DevOps Engineer, Urgent) Our client is a crowd funded social advertising technology platform that sells services to Facebook advertisers to grow their marketing ROI. They were recently named one of 12 Facebook Strategic Preferred Marketing Developers (PMD); the highest distinction of excellence Facebook has ever offered their marketing partners. They have already grown by 100% in…",46614.56,46614.56,,2025-05-11T07:32:45Z,https://www.adzuna.co.uk/jobs/land/ad/5193383435?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=13B108437BB36F9732F43721155284D15582A73F,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Searchability NS&D,"Cheltenham, Gloucestershire","New Permanent Opportunity for a DV Cleared DevOps and Cloud Consultant for a leading National Security and Defence client in Cheltenham. Must have active DV Clearance Up to £85k DoE plus bonuses and benefits 3 days on-site per week in Cheltenham Skills required in AWS/Azure, Containerisation, Orchestration, CI/CD, Automation Who are we? We are recruiting a Cloud and DevOps Consultant with enhanced DV Clearance for a prestigious client to work on a portfolio of public and private sector projects…",66011.72,66011.72,permanent,2025-05-09T06:25:47Z,https://www.adzuna.co.uk/jobs/land/ad/5189796619?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=4D42E5AABF7FB09E7D377ED851436EA63D8FD75C,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Xcede,"London, UK","DevOps Engineer – Long-Term Contract (Inside IR35) Location: Remote (UK or US-based candidates only) Duration: Minimum 12 months Rate: Competitive, Inside IR35 Join one of the UK’s most respected technology services providers, partnering with a global leader in enterprise software solutions. We are seeking an experienced DevOps Engineer to join a high-performing team supporting innovative, large-scale cloud infrastructure projects for a household-name enterprise client in the enterprise applica…",77855.48,77855.48,contract,2025-05-07T14:28:30Z,https://www.adzuna.co.uk/jobs/land/ad/5185226571?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=E6AA1676212FCDDCFBAF310987BC8D9C7D0BE888,IT Jobs,devops,gb,devops,standard,True,True
DevOps Engineer,Capgemini,"Manchester, Greater Manchester","Get The Future You Want! Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world. Your Role We are seeking a highly skilled and experienced DevOps to j…",65747.41,65747.41,,2025-05-07T14:28:28Z,https://www.adzuna.co.uk/jobs/land/ad/5185226232?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=D10578F553D67A26C229ED9F27C720192FC33F6E,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Genpact,"Sheffield, South Yorkshire","Genpact (NYSE: G) is a global professional services and solutions firm delivering outcomes that shape the future. Our 125,000 people across 30 countries are driven by our innate curiosity, entrepreneurial agility, and desire to create lasting value for clients. Powered by our purpose – the relentless pursuit of a world that works better for people – we serve and transform leading enterprises, including the Fortune Global 500, with our deep business and industry knowledge, digital operations ser…",63084.89,63084.89,,2025-05-08T06:56:45Z,https://www.adzuna.co.uk/jobs/land/ad/5187949121?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=0947EFC0E2023FC3C473C3C8D6313B76D5EB24C9,IT Jobs,devops,gb,devops,standard,False,True
DevOps Engineer,DeFinitive,"London, UK","Senior DevOps Engineer – Payments (FinTech) NOTE: VISA SPONSORSHIP IS NOT AVAILABLE FOR THIS POSITION. This is a start-up offering a seamless & affordable platform for their clients sending and receiving cross-border payments, via FIAT & Stablecoin. The company has significant backing from a prevalent, global digital assets business which has over $5bn in AUM. The founding team have strong backgrounds across market trading, hedge funds, FinTech & blockchain. They are at the phase of ramping up …",85968.34,85968.34,,2025-04-30T15:56:55Z,https://www.adzuna.co.uk/jobs/land/ad/5170686367?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=7FD8432827C79A907EFD223E758774FBED847063,IT Jobs,devops,gb,devops,standard,False,True
DevOps Engineer,Sanderson,"Bristol, South West England","Lead AWS DevOps Engineer (Contract - Outside IR35) Day Rate: 500-600 Outside IR35 Location: Fully Remote - Bristol HQ Length: 6 Months A FTSE 100 FinTech, is accelerating its technology transformation with the creation of a dynamic Hybrid Cloud Team. As a Senior AWS DevOps Engineer , you will be an influential Cloud Ambassador , proactively engaging with diverse teams across the business to champion the powerful services and robust support offered within the AWS portfolio. As a natural self-sta…",78980.38,78980.38,contract,2025-05-09T06:34:01Z,https://www.adzuna.co.uk/jobs/land/ad/5189802425?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=A170E8B4E1A6C9144B3D619CD2E3912C0A5FF459,IT Jobs,devops,gb,devops,standard,True,False
DevOps Engineer,E-Solutions,UK,"Senior DevOps Engineer (PCE, IBP, Payroll) · University degree in computer science, engineering, or a related field. · 6 years of technical professional experience · Proficiency in technologies such as Infrastructure as Code (Terraform, Ansible) · Strong knowledge of public cloud providers (AWS, GCP, and Azure) and their product offerings. · Experience with Kubernetes · Experience containerizing VM-based workloads · Previous experience in enterprise-level team. · Experience with scripting langu…",52500.6,52500.6,,2025-05-07T14:28:33Z,https://www.adzuna.co.uk/jobs/land/ad/5185227137?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=F3777BD2D6186B58879D06D1CE1E5352B2E0507F,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,A.R.M Technologies Limited,"Bournemouth, Dorset","About the role: Work as a DevOps Engineer, deploying applications and software to cloud or on-prem environments for our many business areas. This opportunity will be an office-based role at one of our sites in the Gloucester or Manchester area, with potential opportunity for an element of hybrid working. Skills and Experience •⁠ ⁠Experience of working in an Agile/SCRUM/DevOps delivery model •⁠ ⁠Cloud technologies (AWS or Azure) •⁠ ⁠Infrastructure as code e.g. Terraform, Puppet, Chef, Ansible et…",45000,45000,permanent,2025-05-13T22:26:23Z,https://www.adzuna.co.uk/jobs/details/5197176340?utm_medium=api&utm_source=e1ad5111,IT Jobs,devops,gb,devops,standard,False,False
DevOps Manager,Bounce Digital,UK,"DevOps Manager Remote £90k-£105k This is a remote opportunity but candidates need to have experience managing distributed teams Bounce have partnered with a fast growth tech-driven business who have built a world class cloud-based compensation management platform. Sitting around 250 employees but with plans to scale, they have built SaaS products and tools that enable enterprise organisations to realise the potential in their employees. They help these companies to leverage their talent through…",63484.43,63484.43,,2025-05-07T14:26:29Z,https://www.adzuna.co.uk/jobs/land/ad/5185223975?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=C25AC8DD58AAFD28F938F3A974CA0105120372BA,IT Jobs,devops,gb,devops,standard,True,False
DevOps Engineer,RedRock Resourcing,"Bristol, South West England","DevOps Engineer (Azure) £60-70k Bristol (hybrid, 1-2 days a week) Are you an experienced Azure DevOps Engineer with IaC and CI/CD experience looking to take the next step in your career? A leading software company based in Bristol is looking for a talented individual to join their innovative team. As a DevOps Engineer , you'll work with the latest cloud technologies to design, deploy, and manage high-performance Azure infrastructures, driving the company's mission forward. Key Responsibilities:…",59537.29,59537.29,,2025-04-24T04:54:59Z,https://www.adzuna.co.uk/jobs/land/ad/5159480563?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=63BA1DCD0593A31CBEEFB744B4FD6FA6F1AE8EC3,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Oliver Bernard,"London, UK","DevOps Engineer – Retail / E-Commerce - Azure, Kubernetes, Terraform Oliver Bernard are currently seeking a strong DevOps Engineer to join a growing team for a Retail / E-Commerce client of ours in London. A very established business, growing in multiple areas, their focus at this stage is on building out their DevOps practices by adding a strong Jnr-Mid level engineer (minimum 3 years’ experience) to the team. This is an ideal opportunity for someone looking to build their career and grow in a…",70591.65,70591.65,,2025-05-07T14:23:21Z,https://www.adzuna.co.uk/jobs/land/ad/5185218768?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=FB439491C530DF9E3E66F38139EC6C0291A0C396,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Harvey Nash,"Edinburgh, Scotland","DevOps Engineer| 6 Month Contract | (Outside IR35) | Hybrid | Starting ASAP Day Rate: Market Rates Harvey Nash's Public Sector Client are hiring a DevOps Engineer, ideally you will have come from a mix of infrastructure, coding/development/low code background, understand the entire DevOps toolchain from a quality perspective, and have the ability to work as a team, mentoring and assisting others when necessary. An appetite to extend your knowledge and apply new skills rapidly on challenging pro…",0,130000,contract,2025-05-07T16:49:55Z,https://www.adzuna.co.uk/jobs/land/ad/5185786095?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=D40595F11AF1F83FC8D76B2D476B6E9AE00F41D1,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,5V Video | Certified B Corp™,"London, UK","Senior DevOps Engineer London - Hybrid Permanent - Full time Up to £90,000  Annual Bonus Would you like to have the opportunity to integrate into global company teams and support the design, implementation, and operations of backend or frontend products? This opportunity will allow you to work with multiple clients on different projects in the Media & IoT space. You will be an integral part of this consultancies team, and have freedom to work using your own initiative. Senior DevOps Engineer Re…",60240.18,60240.18,permanent,2025-05-07T14:24:55Z,https://www.adzuna.co.uk/jobs/land/ad/5185221816?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=17C403D71729F3E4F3BAE07B2F4914F749675A86,IT Jobs,devops,gb,devops,standard,False,True
DevOps Engineer,ITR Partners,UK,"Role Overview – DevOps Engineer (Inside IR35 Contract, Must Hold Active DV Clearance) We are working with a fast-growing, cutting-edge UK and European technology consultancy known for empowering autonomy, encouraging experimentation, and driving rapid learning to deliver exceptional value to its clients. The organisation fosters a highly collaborative culture where talented cross-functional teams work together to minimise risk, shorten delivery times, and innovate. About the Role: As a DevOps E…",76046.95,76046.95,contract,2025-05-07T14:24:50Z,https://www.adzuna.co.uk/jobs/land/ad/5185221159?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=F6C04460212CF10232084180C06890154B30BEFE,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,microTECH Global LTD,"Hemel Hempstead, Hertfordshire","Job Title: DevOps Engineer Job Sector: Semiconductor Job Type: Permanent Location: Hemel-Hempstead, UK As the DevOps Engineer, you’ll be responsible for designing, deploying, and maintaining scalable development flows for hardware and software teams. You will also lead the setup and management of IT systems, cloud services, and internal toolchains, ensuring a seamless and secure developer experience. Key Responsibilities: o Build and maintain CI/CD pipelines for hardware (RTL, FPGA) and softwar…",91213.27,91213.27,permanent,2025-05-04T08:59:47Z,https://www.adzuna.co.uk/jobs/land/ad/5179919363?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=AEF5E77F0F725CA682BC87DA7D83A4F75090CE10,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Mastek,"Reading, Berkshire","DevOps Engineer Full Time Opportunity SC Eligible or Active SC Candidates may Apply Hybrid Work Model Reading, UK base location with some travel to client location AWS services - IAMS, WAFS, SQSBYOK, Helm, Kubernetes, Docker, Ingress, Kafka, Elastic Search, Pega experience is a MUST The DevOps engineer will be required to contribute to version-controlled configuration assets within a DevOps team’s existing fully automated continuous deployment solution, to diagnose and troubleshoot infrastructu…",67390.25,67390.25,,2025-05-07T14:23:22Z,https://www.adzuna.co.uk/jobs/land/ad/5185218911?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=5A96A9639226FA885A8C8F34992899970B85DF6E,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Hlx Life Sciences,"London, UK","Role Overview: We are looking for a DevOps Engineer to strengthen our clients security-first infrastructure and drive their technology platform forward. You will be responsible for implementing and maintaining robust Infrastructure as Code (IaaC) solutions while ensuring compliance with ISO27001 and medical device regulations. In this role, you will architect and maintain our cloud infrastructure on Azure, focusing on security, scalability, and automation. This includes managing our CI/CD pipel…",59058.19,59058.19,,2025-04-26T04:29:45Z,https://www.adzuna.co.uk/jobs/land/ad/5163393709?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=8E57609D00AE5459987D2E7CF8A40C37C184F514,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,TravelPerk,"London, UK","We are TravelPerk: a scaling unicorn valued at $1.3billion that has raised over $400m since our creation in 2015. Backed by world-class investors with portfolios including AirBnb, Stripe, Slack, Trello, Gusto, Twitter, Farfetch and Deliveroo, our team is made up of A-players from across the travel and technology industries. Over the past few years, we’ve been named the fastest-growing SaaS startup in the world by SaaS1000 and featured as one of the hottest startups to watch by both Forbes and W…",47195.35,47195.35,,2025-05-07T14:26:31Z,https://www.adzuna.co.uk/jobs/land/ad/5185224268?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=004AEBAF87BEEB58A6F7EA6B075639A8E19438E6,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Argo DevOps Solutions Ltd,"Cheltenham, Gloucestershire","Company Introduction Argo DevOps Solutions is a small but established UK-based technology company working in the Cyber and Cloud space. We are experts in delivering value into both the public and private sector, supporting delivery of quality products at speed. We solve complicated software and hardware problems using Agile approaches. Our specialisms include moving data between trust boundaries, designing secure data ingress and egress systems. Argo has substantial experience in mentoring our …",100366.38,100366.38,,2025-05-11T07:34:53Z,https://www.adzuna.co.uk/jobs/land/ad/5193385566?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=0F7CB256FBFEE2FEEBF0623DA5E460A6F9396792,IT Jobs,devops,gb,devops,standard,False,False
DevOps Engineer,Flipper Devices Inc,"London, UK","Hey there! We are Flipper Devices , the team that created Flipper Zero, a portable multitool for engineers. Flipper Zero fits in your pocket and is always ready to analyze both wired and radio protocols, write contact and contactless keys, and much more. Our product is loved by geeks and beginning pentesters alike. Apart from many other things, our team works on creating developer tools, support systems, and computing infrastructure — namely, the firmware compilation toolchain, containers, CI/C…",41652.13,41652.13,,2025-04-02T16:15:35Z,https://www.adzuna.co.uk/jobs/land/ad/5124359945?se=OtvH-2Mw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=CC3E78C86434541D2CDEAE721329EF37B04E49B3,IT Jobs,devops,gb,devops,standard,False,False
