title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Senior Structural Engineer,Bennett and Game,"Sheffield, South Yorkshire","Our client a Structural, Civil and Geoenvironmental company based in North Wales, Sheffield or Milton Keynes are looking for a Senior Structural Engineer to work from their office with hybrid working options. This opportunity would help accelerate an Engineers career by working with a well-established team within a continuously organically growing team and will be rewarded with a competitive salary up to £48k as well as 25 days holiday, flexi working, Healthcare and Life insurance. Senior Struc…",45000,45000,permanent,2025-04-03T09:15:21Z,https://www.adzuna.co.uk/jobs/land/ad/5126030743?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E0FA536024E35C11C6924CB6671107BFCB7F0DA6,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Senior Structural Engineer,LJ Recruitment Limited,"Sheffield, South Yorkshire","Are you ready to take the lead on projects that shape the built environment across Sheffield? We're looking for a Senior Structural Engineer to join a dynamic, friendly team based in Sheffield. Your expertise will guide everything from domestic extensions to bespoke commercial developments. With the freedom to work fully remotely or on a hybrid basis, this is your chance to take ownership of meaningful projects while enjoying the flexibility to suit your lifestyle. What Does the Role Entail? As…",45000,45000,permanent,2025-05-03T14:40:15Z,https://www.adzuna.co.uk/jobs/land/ad/5178634106?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7F5FE60B55CAE10866893D60C2A4764E0F5B0C1C,Engineering Jobs,structural engineer,gb,structural engineer,standard,True,False
Ship Structures Engineer,Morson Talent,"Whiteinch, Glasgow","12 month contract (Inside IR35) £47.12 per hour umbrella Hybrid working (3 – 4 days per week on site) Job Role: Carry out technical analyses and investigations involving the design and calculation of ship scantlings or equipment seatings. Key Responsibilities: Undertaking ship structures analysis as part of the Central Structures Team. Produce structural design solutions, supported by calculations, for either ship scantling issues or seat designs as required Undertaking FEA analyses of wholeshi…",72800,98009,contract,2025-03-30T13:08:23Z,https://www.adzuna.co.uk/jobs/land/ad/5118739131?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=BC66C25CC62D60C98BA33417596707058D9BA0D9,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer (Geotechnical),Ernest Gordon Recruitment,"Wigan, Greater Manchester","Structural Engineer (Geotechnical) Wigan £65,000-£75,000  Company Benefits  Development  Path to Directorship Are you a Structural Engineer with Construction experience looking to work with major blue-chip clients looking to challenge yourself in a new role? Do you want to work in a position that takes charge on design projects with a potential path to Directorship? This company have been trading for 38 years and have become one of the leading North West Consulting Engineering company and maint…",75000,75000,permanent,2025-05-04T14:42:25Z,https://www.adzuna.co.uk/jobs/land/ad/5180171805?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=4EFE540FD28C5F6388C152342E3245654DAD8FAD,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Senior Structural Engineer,HAYS Specialist Recruitment,"Newry, Newry & Mourne","Your new company Hays are working in partnership with an ambitious engineering and environmental consultancy company, seeking to employ a Senior Structural Engineer to assist with their ongoing projects. Our client is based in Ireland, but their reach extends globally in the UK, Europe, Africa, Asia, and the Middle East. Affiliated with 175 companies with over 15,000 employees worldwide,they are renowned as one of the leading engineering and environmental science companies globally. Their focus…",40000,40000,permanent,2025-04-04T19:47:24Z,https://www.adzuna.co.uk/jobs/land/ad/5129678328?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=19F81B325DA4E1AD1AE3003A2937BD7739F1B014,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,True
Chartered Structural Engineer,HAYS Specialist Recruitment,"Belfast, Northern Ireland","Your new company We are working in partnership with a leading company in structural steel design, fabrication, painting, and erection operating across various sectors in the UK. They are seeking a Chartered Structural Engineer to join their team in Northern of their projects include data centres, education, military, commercial, industrial, infrastructure, and retail. They have become a significant player in the structural engineering industry, serving the UK and Ireland. The company uses innov…",80000,80000,permanent,2025-04-04T19:47:19Z,https://www.adzuna.co.uk/jobs/land/ad/5129677860?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2C7895EAD4C23534DA8E57C7CE85AF6C3AACAF16,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,MOTT MACDONALD-4,"Manchester, Greater Manchester","Mott Macdonald Bentley (MMB) is the design and build unit of global engineering consultancy Mott Macdonald. We are currently looking to recruit a Structural Engineer to help support us in delivering work within our United Utilities framework. MMB are among one of seven partners that will support United Utilities and help deliver £3bn worth of upgrades to critical infrastructure assets including water and wastewater treatment sites, pumping stations and reservoirs within the North West during th…",39039.92,39039.92,permanent,2025-04-18T05:22:25Z,https://www.adzuna.co.uk/jobs/land/ad/5151041117?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=3493E140CDE1BC3EA40107B27AFF09016349797C,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,True
Senior Civil Structural Engineer,First Technical Recruitment,"Manchester, Greater Manchester","Senior Civil Structural Engineer Location: Manchester (3 days per week in the office, 2 from home) Contract Duration: 6 Months Hours: 40 hours per week IR35 to be determined Job Overview: Our client is seeking a highly skilled Senior Civil Structural Engineer to join their team in Manchester. As part of a multi-disciplinary team, you will be responsible for delivering civil and structural analysis, calculations, reports, and specifications. Your role will require effective communication with th…",55865.28,55865.28,contract,2025-04-24T18:26:39Z,https://www.adzuna.co.uk/jobs/land/ad/5160331960?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=407D19FB19DAC17A0630CCDBA5B2627F98BE28A4,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Principal Structural Engineer - Basingstoke,ALDWYCH CONSULTING LTD,"Chineham, Basingstoke","Principal Structural Engineer Basingstoke or Southampton £55k-£62k Would you like to work for a global world renowned practice who are delivering a better world? Do you have bold ideas and big dreams? A Principal Structural Engineer is required to join the building structures team of this major multi-disciplinary practice, working from either their Basingstoke or Southampton office. They work on some of the world's most complex projects and are trusted partner to many within the construction in…",60000,60000,permanent,2025-04-05T09:20:01Z,https://www.adzuna.co.uk/jobs/land/ad/5130893037?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=DFDF44D6EBC5E984D19A1587FEC0AB705752D188,Trade & Construction Jobs,structural engineer,gb,structural engineer,standard,False,True
Graduate / Trainee Structural Engineer,Ernest Gordon Recruitment,"Truro, Cornwall","Graduate / Trainee Structural Engineer £25,000 - £35,000  Full Training  Progression  Flexible Working  Hybrid Working  Study Support  Company Benefits Truro, Cornwall Are you a Graduate in Structural / Civil Engineering or similar looking for a platform to kick start your career in a role providing full training and an exciting project workload within a tight-knit, growing business pride themselves on ongoing development of staff offering progression and study support with Chartership? This co…",35000,35000,permanent,2025-04-04T05:38:40Z,https://www.adzuna.co.uk/jobs/land/ad/5128566552?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E182EAF68D39421690B6A64D9C3014AB081B279D,Graduate Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Elevation Recruitment Group,"Leeds, West Yorkshire","Are you a Structural Engineer looking for your next contract role in a fast-paced, engineering-led environment? We’re working with a well-established manufacturing machinery company based just outside Leeds, and they’re on the lookout for a skilled and proactive Structural Engineer to join them on a 3–6 month contract .  The Opportunity You’ll be at the heart of the structural design and analysis of bespoke industrial machinery. Working closely with design and production teams, your role will f…",41413.37,41413.37,contract,2025-04-30T15:55:28Z,https://www.adzuna.co.uk/jobs/land/ad/5170677988?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=72AF07D8CDF92BAAB9663F473BD6010C79AC5F3C,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,ALDWYCH CONSULTING LTD,"London, UK","Structural Engineer London, N1 £38k-£48k Become part of something new and exciting… Could you be interested to become the third employee of an up and coming structural engineering practice? Workload is currently exceptionally busy already and third person is needed! The practice has plans to grow to 5-6 staff in the next few years. The Director is MIStructE qualified, very personable and experienced at mentoring for Chartership.He has been part of a reputable London practice for 10 years, where…",46606.91,46606.91,,2025-04-30T15:54:54Z,https://www.adzuna.co.uk/jobs/land/ad/5170675992?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7B399D2FE7D548703DB4DCB59C078A0958CF17BA,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Fortiva,"Leeds, West Yorkshire","We are currently seeking a Structural Engineer to join our clients growing team on a Permanent basis. This is an exciting opportunity to work on complex engineering projects that support the UK's Net Zero targets, covering the full energy system—from generation and transmission to distribution and storage. Key Duties: Carry out calculations, drawings, and technical reports for a range of structures, including steel, masonry, and reinforced concrete. Conduct site surveys, structural assessments,…",39696.18,39696.18,permanent,2025-04-30T15:57:22Z,https://www.adzuna.co.uk/jobs/land/ad/5170689272?se=fP0Gv_Ao8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=F175BA99EA3D359CEF48F3CED89D0997076576DC,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Heyne Tillett Steel,"London, UK","Heyne Tillett Steel is an award-winning structural and civil engineering practice with a reputation for intelligent design and innovative, practical solutions. Based in central London and established in 2007 by directors Andy Heyne, Mark Tillett and Tom Steel, the practice now has over 180 people. We are currently work on exciting and innovative projects throughout the UK for many of the leading developers and architects. Heyne Tillett Steel is an Employee Ownership Trust. We are committed to t…",40241.02,40241.02,,2025-04-30T15:57:45Z,https://www.adzuna.co.uk/jobs/land/ad/5170692156?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E805467325BA748D407A84B6770C1F1B1569D9A1,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Energi People,"Liverpool, Merseyside","Exciting Opportunity: Project Engineer Needed at Liverpool's Premier Consultancy Firm Project Engineer - Liverpool's Leading Consultancy Location: Liverpool Salary: up to £55k I am happy to be working a fantastic career opportunity for a dedicated and talented Project Engineer . Our client, a consultancy firm that has established itself as the most significant presence in Liverpool, is actively looking for a professional to join their ranks. Not only is this firm recognised for its substantial …",54991.83,54991.83,,2025-04-30T15:54:54Z,https://www.adzuna.co.uk/jobs/land/ad/5170675954?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=479033467909C58446A4AC4C053E12F342B2B768,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Principal Civil Structures Engineer,Atkins Global,"Belfast, Northern Ireland","Shape the Future of our cities and environments. Are you ready to take up a vital role in shaping some of our exciting projects? How about joining our talented team, where everyone has a voice, and together we face our clients'challengeshead- diverse and inclusive work environment where world-class talent knows no distinctions. Bring your skills to the mix as aPrincipalCivilStructuralEngineer,you'llplay a vital role in every aspect ofheavycivil engineering on Transformational Programmes for cri…",57066.31,57066.31,,2025-04-17T05:16:30Z,https://www.adzuna.co.uk/jobs/land/ad/5148928990?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=D44D1525F809CB5344D7D98D23117696E1F0E749,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,HAMPSHIRE COUNTY COUNCIL,"Hampshire, South East England","Great opportunity to join our dynamic and developing Design Teams As a forward-thinking in-house business unit, the Hampshire Engineering Services offers a range of services to the County Council and other public authorities. Our Structures Design Teams are looking for highly motivated and technically strong Structural or Bridge Engineers to be involved in the delivery of challenging bridge design and maintenance schemes. We have a great team environment, and we support and develop our engineer…",43162.55,43162.55,,2025-05-02T02:35:38Z,https://www.adzuna.co.uk/jobs/land/ad/5175052201?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6A9D13CB2D3FC8D705C874561DB73DA77F712766,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,,"Central London, London","Join a well-established structural engineering consultancy renowned for practical, client-focused solutions across refurbishment, new build and specialist structural elements (including structural glass). Youll work within a collaborative design team, contributing to technically challenging projects and supporting both permanent and temporary works design. Key Responsibilities Prepare detailed designs for building structures in reinforced concrete, steel, masonry and timber. Design and detail s…",35000,45000,permanent,2025-05-03T05:54:10Z,https://www.adzuna.co.uk/jobs/land/ad/5177905617?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=C9D82746F7487D07227B828B00E98A67CD0AC6FC,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Advance TRS,"Birmingham, West Midlands","Structural Engineer A unique opportunity has just opened to join one of the UK’s most highly regarded consultancies as a Structural Engineer in their Birmingham office. This is a newly opened position and will not likely exist for long. They can offer you the opportunity to work on a great range of major infrastructure projects, spanning the rail, transport and energy market. Their projects are known for being technically challenging and typically exceed £100 million in construction value. They…",46291.69,46291.69,,2025-04-21T03:49:16Z,https://www.adzuna.co.uk/jobs/land/ad/5154914723?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A9FE5F8197CC52C10934A84C275367CB8F089590,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Alexander Associates Technical Recruitment,"London, UK","Job Title: Structural Engineer Salary: £40,000 – £45,000 Per Annum Location: Central London About the Company We are working with a leading and design-focused consultancy recognised for delivering imaginative, practical, and sustainable engineering solutions across the built environment. With a well-established presence in London, the company is known for its collaborative culture, high-calibre technical expertise, and commitment to developing future engineering leaders. Their projects span a b…",49939.77,49939.77,,2025-04-11T04:28:17Z,https://www.adzuna.co.uk/jobs/land/ad/5139962580?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3ABB73A448EDF1170440E6C90E5610E4EBE7C874,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Shadbolt Group,"Gateshead, Tyne & Wear","Structural Engineer We are seeking a talented Structural Engineer to join our expanding team. If you have 3 to 5 years of design experience, we’d love to hear from you! About the Role: As a Structural Engineer, you will play a key role in designing and delivering a variety of projects. You’ll collaborate with our experienced team, contributing your technical expertise and problem-solving skills to develop innovative and efficient structural solutions. Key Responsibilities: Structural analysis a…",36218.28,36218.28,,2025-04-02T16:17:52Z,https://www.adzuna.co.uk/jobs/land/ad/5124372302?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E5D52BE7777214ECE098BEC131826BED6076D6C1,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Torchlight Recruitment Solutions Ltd,"Monmouth, Monmouthshire","️ Structural Engineer – Multi-Disciplinary Design Consultancy, Permanent Role  Location: Monmouth (Hybrid Working Available) | Salary: £38,000 – £60,000 basic  Bonus  Benefits (Dep. on Level of Experience) Are you a Structural Engineer with at least 2 years of post-grad experience and looking to progress your career within a well-established, forward-thinking multi-disciplinary design consultancy? We’re actively looking for a Structural Engineer to join our growing Engineering team in Monmouth,…",43021.14,43021.14,permanent,2025-05-01T06:55:24Z,https://www.adzuna.co.uk/jobs/land/ad/5171938345?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=424550657A15BB8E79D1A268E274873EE0ACABFC,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Emtech Recruitment,"London, UK","Structural Engineer Location: Central London (Hybrid Working Available) Salary: £40,000 – £50,000  Pension | Full Healthcare | Annual Bonus | Flexible Hours | Training Budget | Regular Social Events Are you a Structural Engineer with 3 years of design experience looking to take the next step in your career? Emtech is working with a leading Civil & Structural Engineering consultancy based in the heart of London, renowned for delivering high-quality new build, refurbishment, and historic building…",47477.77,47477.77,,2025-05-02T08:13:53Z,https://www.adzuna.co.uk/jobs/land/ad/5175661535?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=9ADFBD9F82061D18153219B5D4FD1095BED4090E,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Alfred Recruitment LLP,"Truro, Cornwall",Ideally you will be a chartered structural engineer or have ambition to be chartered soon with experience in the design of building structures in all common materials across the major sectors. Ideally you will have around 5 - 7 year’s design experience. You must be able to communicate well with clients and other members of the design team and be able to work as a team to help deliver several projects at one time. You will also have experience in carrying out inspections and reports on building …,40923.09,40923.09,,2025-04-21T03:49:06Z,https://www.adzuna.co.uk/jobs/land/ad/5154914437?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=36B443FD45224766638949F1B49DD16B4039758E,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Calibre Search,"Leeds, West Yorkshire","Structural Engineer Leeds Salary up to £40k Calibre Search are working alongside a major UK-based multidisciplinary Engineering Consultancy who have been providing high-quality services to their clients for over 120 years. Due to further workload, they are looking to appoint a Structural Engineer to join their expanding Leeds office on a full time and permanent basis. The successful candidate will have a fantastic opportunity to work on a variety of projects spanning the commercial, retail, res…",38812.88,38812.88,permanent,2025-04-24T04:53:48Z,https://www.adzuna.co.uk/jobs/land/ad/5159479751?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=9DD2D28EC6DB0AD7EDD698018D74EAC06A9BCF57,Trade & Construction Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Fleet Search + Selection,UK,"Principal / Senior Structural Engineer For those who’ve built their foundations — and are ready to shape the skyline. You're already good at what you do. You’ve led projects and juggled stakeholders. You know your way around BS, Eurocodes, spreadsheets, steel, and site meetings. But you’re looking for a role that’s more than just “more of the same.” This is that role. We’re looking for a Principal or Senior Structural Engineers who want to do things properly: deliver work they’re proud of, lead…",55166.48,55166.48,,2025-04-21T03:48:29Z,https://www.adzuna.co.uk/jobs/land/ad/5154912773?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=D2EF81B3A3D7D76234AB12D1D74FE26C8FFCB569,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,Matchtech,"Kingston Upon Thames, South West London","Job Title Structural Engineer Location Kingston upon Thames, England Work Opportunity Contract Introduction Our client, a true leader in the renewables space is on the lookout for an experienced Offshore Structural FEA Engineer with a passion for Floating Wind. This is an exciting contract opportunity to work with an innovative, forward-thinking team based in London, right at the heart of the energy transition. If you're ready to tackle cutting-edge projects and bring your structural FEA expert…",50994.63,50994.63,contract,2025-04-26T04:30:28Z,https://www.adzuna.co.uk/jobs/land/ad/5163394080?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E87ABF1588E51B31264B75CDA334AE30C85CFEBE,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,True
Structural Engineer,Amida Group,"Bristol, South West England","The opportunity To work with the local regional director structural engineer within an integrated multidisciplinary consulting engineering office of circa 20 people in Bristol As part of a national team of over 100 people Well established and stable team, with a diverse project sector portfolio, including large projects in an around Bristol (contribute to your local community/ ‘we/ I did that’). Sectors include residential, retail, commercial and industrial. Based out of a high-quality studio, …",44811.77,44811.77,,2025-04-11T04:28:12Z,https://www.adzuna.co.uk/jobs/land/ad/5139962402?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=4DB9387CDBB9D583D728B9A3A4EFB32E01091DA4,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,False
Structural Engineer,CAN Group,"Aberdeen, Aberdeenshire","The CAN Group of companies are leading providers in Engineering, Integrity, Inspection and Maintenance solutions to the energy industry worldwide. We are currently looking to recruit a full time experienced Structural Engineer to work in our office to support our expanding contract portfolio. The successful candidate will provide Structural support on an adhoc basis across several client contracts as required. The successful candidate will have demonstrated significant relevant industry experie…",34867.31,34867.31,,2025-05-02T08:13:37Z,https://www.adzuna.co.uk/jobs/land/ad/5175661159?se=SrrywPAo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3A604135261F41D0C91642F7CB801B48D1503AFD,Engineering Jobs,structural engineer,gb,structural engineer,standard,False,True
